<>Date,Time,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52
8/26/2022,0:00:00,70.03,51.3,54.39,0,0,0,484.38,0,0,0,0,0,0,180,0.37,0,0,0,67.63,0,0,0,0,0,12.9,0,0,0,69.2,0,0,14.6,0,0,0,94.11,0,0,50.75,0,23.4,23.4,80.42,74.59,No Data,0,0,1114.83,0,0,0,2173.95
8/26/2022,1:00:00,69.98,51.14,54.21,0,0,0,477.1,0,0,0,0,0,0,189,0.4,0,0,0,67.65,0,0,0,0,0,12.9,0,0,0,70.07,0,0,15.1,0,0,0,93.77,0,0,49.95,0,22.1,22.1,81.25,75.06,No Data,0,0,1114.37,0,0,0,2159.7
8/26/2022,2:00:00,71.59,50.7,53.85,0,0,0,427.62,0,0,0,0,0,0,179,0.42,0,0,0,67.65,0,0,0,0,0,12.9,0,0,0,71.64,0,0,15.9,0,0,0,93.73,0,0,50.93,0,24,24,80.85,75.27,No Data,0,0,1115.47,0,0,0,2160.72
8/26/2022,3:00:00,71.73,50.77,53.92,0,0,0,432.2,0,0,0,0,0,0,182,0.42,0,0,0,67.65,0,0,0,0,0,12.9,0,0,0,76.76,0,0,19.8,0,0,0,91.15,0,0,49.32,0,21.2,21.2,80.42,74.61,No Data,0,0,1113.87,0,0,0,2103.11
8/26/2022,4:00:00,71.39,50.75,53.82,0,0,0,464.38,0,0,0,0,0,0,187,0.4,0,0,0,67.59,0,0,0,0,0,12.9,0,0,0,77.97,0,0,20.4,0,0,0,92.58,0,0,49.97,0,22.5,22.5,81.32,75.35,No Data,0,0,1117.04,0,0,0,2134.51
8/26/2022,5:00:00,70.34,50.52,53.42,0,0,0,425.44,0,0,0,0,0,0,184,0.43,0,0,0,67.58,0,0,0,0,0,12.8,0,0,0,78.56,0,0,21,0,0,0,93.19,0,0,50.36,0,22.8,22.8,80.92,75.35,No Data,0,0,1115.19,0,0,0,2150.44
8/26/2022,6:00:00,68.48,50.46,53.42,0,0,0,419.94,0,0,0,0,0,0,177,0.42,0,0,0,67.65,0,0,0,0,0,12.9,0,0,0,78.91,0,0,21.2,0,0,0,89.74,0,0,49.25,0,21.6,21.6,80.1,74.39,No Data,0,0,1114.87,0,0,0,2069.38
8/26/2022,7:00:00,68.68,50.91,54.25,0,0,0,440.66,0,0,0,0,0,0,176,0.4,0,0,0,67.61,0,0,0,0,0,12.9,0,0,0,74.94,0,0,18.2,0,0,0,89.42,0,0,51.41,0,24.3,24.3,80.38,74.45,No Data,0,0,1116.29,0,0,0,2065.44
8/26/2022,8:00:00,68.7,51.6,55.26,0,0,0,485.16,0,0,0,0,0,0,188,0.39,0,0,0,67.65,0,0,0,0,0,12.9,0,0,0,73.9,0,0,17.7,0,0,0,89.41,0,0,51.82,0,24.7,24.7,80.42,74.06,No Data,0,0,1114.22,0,0,0,2062.48
8/26/2022,9:00:00,69.32,51.47,58.59,0,0,455.86,726.97,0,0,0,0,275,0.6,271,0.37,0,0,54.34,67.68,0,0,0,3.1,0,12.9,0,0,75.16,75.16,0,18,18.4,0,0,55.8,94.26,0,0,61.32,0,41.6,41.6,82.47,73.59,No Data,0,893.77,1116.36,0,0,1252.18,2176.38
8/26/2022,10:00:00,71.36,50.71,58.19,0,0,675.24,633.38,0,0,0,0,321,0.48,240,0.38,0,0,69.7,67.67,0,0,0,6.4,0,12.9,0,0,79.94,79.94,0,21,21.8,0,0,93,95.05,0,0,64.83,0,48.3,48.3,83.16,75.75,No Data,0,1177.81,1115.69,0,0,2723.11,2172.82
8/26/2022,11:00:00,73.91,51.04,57.87,0,0,686.04,645.13,0,0,0,0,334,0.49,256,0.4,0,0,69.76,67.68,0,0,0,6.4,0,12.9,0,0,86.35,86.35,0,27,27.1,0,0,93.14,95.25,0,0,66.4,0,54.3,54.3,84.67,76.92,No Data,0,1185.12,1114.54,0,0,2723.62,2172.15
8/26/2022,12:00:00,75.87,50.97,58.01,0,0,683.44,633.8,0,0,0,0,333,0.49,253,0.4,0,0,69.94,67.71,0,0,0,6.5,0,12.9,0,0,80.82,80.82,0,22,22.6,0,0,93.25,95.3,0,0,65.67,0,51.6,51.6,84.45,76.86,No Data,0,1185.75,1113.9,0,0,2726.59,2170.95
8/26/2022,13:00:00,77.06,51.2,57.94,0,0,707.53,664.87,0,0,0,0,339,0.48,264,0.4,0,0,69.76,67.69,0,0,0,6.4,0,12.9,0,0,82.89,82.89,0,24,24.4,0,0,92.99,95.11,0,0,66.92,0,54,54,84.09,76.31,No Data,0,1180.41,1114.37,0,0,2723.37,2173.27
8/26/2022,14:00:00,77.53,51.14,58.15,0,0,699.53,664.28,0,0,0,0,345,0.49,268,0.4,0,0,69.87,67.61,0,0,0,6.4,0,12.9,0,0,77.53,77.53,0,20,20.1,0,0,93.55,95.55,0,0,66.48,0,53.9,53.9,85.71,77.84,No Data,0,1172.83,1115.61,0,0,2721.21,2171.44
8/26/2022,15:00:00,78.82,51.41,58.28,0,0,716.25,671.31,0,0,0,0,343,0.48,272,0.41,0,0,69.72,67.65,0,0,0,6.4,0,12.9,0,0,74.87,74.87,0,18,18.2,0,0,93.26,95.4,0,0,67.82,0,56.3,56.3,84.81,77.01,No Data,0,1180.32,1115.93,0,0,2729.24,2171.77
8/26/2022,16:00:00,77.39,51.51,58.48,0,0,739.51,691.2,0,0,0,0,356,0.48,283,0.41,0,0,69.82,67.69,0,0,0,6.4,0,12.9,0,0,76.4,76.4,0,19,19,0,0,93.41,95.47,0,0,67.8,0,56,55.7,85.53,77.37,No Data,0,1181.81,1114.65,0,0,2723.43,2171.59
8/26/2022,17:00:00,76.15,51.37,58.37,0,0,727.93,677.69,0,0,0,0,349,0.48,275,0.41,0,0,69.73,67.7,0,0,0,6.4,0,12.9,0,0,77.25,77.25,0,19,19.8,0,0,93.32,95.39,0,0,66.85,0,53.9,53.9,85.1,77.08,No Data,0,1173.8,1114.15,0,0,2726.08,2171.96
8/26/2022,18:00:00,74.26,51.26,58.3,0,0,724.23,676.19,0,0,0,0,346,0.48,268,0.4,0,0,69.71,67.65,0,0,0,6.4,0,12.9,0,0,73.93,73.93,0,18,17.7,0,0,93.14,95.29,0,0,67.95,0,55.5,55.5,84.45,76.5,No Data,0,1184.83,1114.79,0,0,2727.6,2171.4
8/26/2022,19:00:00,71.09,50.91,57.76,0,0,703.12,652.38,0,0,0,0,329,0.47,249,0.38,0,0,69.63,67.63,0,0,0,6.4,0,12.9,0,0,76.18,76.18,0,19,19.2,0,0,92.99,95.08,0,0,67.26,0,55.2,55.2,82.69,75.13,No Data,0,1187.23,1116.9,0,0,2726.15,2170.01
8/26/2022,20:00:00,68.7,49.67,56.53,0,0,649.95,602.92,0,0,0,0,296,0.46,204,0.34,0,0,69.71,67.62,0,0,0,6.4,0,12.9,0,0,73.12,73.12,0,17,17.3,0,0,92.75,94.75,0,0,63.18,0,44.5,44.5,79.38,72.57,No Data,0,1187.57,1115.29,0,0,2722.61,2171.77
8/26/2022,21:00:00,66.67,53.29,57.22,0,0,0,575.88,0,0,0,0,0,0,171,0.3,0,0,0,67.73,0,0,0,0,0,12.9,0,0,0,75.06,0,0,18.5,0,0,0,93.81,0,0,59.91,0,40.1,40.1,74.73,68.65,No Data,0,0,1113.69,0,0,0,2171.89
8/26/2022,22:00:00,65.39,55.07,57.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1,71.19,No Data,0,0,0,0,0,0,0
8/26/2022,23:00:00,64.22,56.94,57.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.82,71.36,No Data,0,0,0,0,0,0,0
8/27/2022,0:00:00,63.18,58.46,57.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,71.55,No Data,0,0,0,0,0,0,0
8/27/2022,1:00:00,62.16,59.84,57.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.78,71.79,No Data,0,0,0,0,0,0,0
8/27/2022,2:00:00,60.65,TIME (0),TIME (0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.67,71.95,No Data,0,0,0,0,0,0,0
8/27/2022,3:00:00,59.94,62.04,57.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.71,72.07,No Data,0,0,0,0,0,0,0
8/27/2022,4:00:00,59.35,62.94,58.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.67,72.18,No Data,0,0,0,0,0,0,0
8/27/2022,5:00:00,58.86,64.16,58.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.64,72.29,No Data,0,0,0,0,0,0,0
8/27/2022,6:00:00,58.05,65.04,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.64,72.35,No Data,0,0,0,0,0,0,0
8/27/2022,7:00:00,57.49,65.31,59.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,72.38,No Data,0,0,0,0,0,0,0
8/27/2022,8:00:00,58.94,56.71,60.98,0,0,0,605.2,0,0,0,0,0,0,278,0.46,0,0,0,94.87,0,0,0,0,0,35,0,0,0,100,0,0,43.5,0,0,0,92.87,0,55.87,0,30.5,0,30.5,71.89,67.14,No Data,0,0,1497.06,0,0,0,2158.76
8/27/2022,9:00:00,61.75,46.21,54.16,587.27,0,0,801.56,258,0.44,0,0,0,0,278,0.35,91.14,0,0,94.09,0,14.3,0,0,0,34.1,0,99.68,0,99.68,40,0,42.9,82.24,0,0,94.15,0,59.59,0,37.3,0,37.3,75.27,67.04,No Data,0,0,1498.31,2327.01,0,0,2171.25
8/27/2022,10:00:00,65.05,46.84,53.92,480.55,0,0,575.03,233,0.48,0,0,0,0,169,0.29,85.72,0,0,86.88,0,12,0,0,0,26.9,0,94.65,0,94.65,34,0,37,67.79,0,0,91.64,0,59.9,0,37.4,0,37.4,74.66,67.64,No Data,0,0,1402.48,1798.84,0,0,2122.11
8/27/2022,11:00:00,68.44,47.27,54,480.08,0,0,591.28,231,0.48,0,0,0,0,177,0.3,85.74,0,0,86.88,0,12,0,0,0,27,0,87.57,0,87.57,27,0,29.2,67.77,0,0,93.31,0,62.51,0,42.7,0,42.7,74.48,67.43,No Data,0,0,1403.11,1800.95,0,0,2162
8/27/2022,12:00:00,70.72,47.45,54.34,504.56,0,0,608.98,239,0.47,0,0,0,0,180,0.3,85.71,0,0,86.9,0,11.9,0,0,0,26.9,0,80.72,0,80.72,21,0,23.1,68.86,0,0,93.84,0,62.81,0,42.8,0,42.8,74.7,67.52,No Data,0,0,1402.11,1836.37,0,0,2170.65
8/27/2022,13:00:00,71.12,47.65,54.77,556.01,0,0,643.79,256,0.46,0,0,0,0,203,0.32,85.7,0,0,86.88,0,11.9,0,0,0,27,0,79.15,0,79.15,20,0,21.7,74,0,0,94.03,0,64.16,0,46.8,0,46.8,75.63,68.11,No Data,0,0,1403.36,2029.5,0,0,2171.85
8/27/2022,14:00:00,72.54,48.03,55.38,555.4,0,0,667.24,257,0.46,0,0,0,0,218,0.33,85.74,0,0,86.88,0,11.9,0,0,0,26.9,0,80.05,0,80.05,20,0,22.5,77.12,0,0,94.21,0,64.66,0,47.7,0,47.7,76.5,69.06,No Data,0,0,1403.7,2130.62,0,0,2171.74
8/27/2022,15:00:00,73.14,48.29,55.63,621.44,0,0,702.24,280,0.45,0,0,0,0,239,0.34,85.69,0,0,86.97,0,12,0,0,0,27,0,85.56,0,85.56,25,0,27.1,82.45,0,0,94.44,0,65.7,0,49.3,0,49.3,77.5,69.65,No Data,0,0,1401.52,2320.64,0,0,2170.5
8/27/2022,16:00:00,74.25,48.57,55.81,622.64,0,0,712.58,281,0.45,0,0,0,0,249,0.35,85.73,0,0,86.92,0,11.9,0,0,0,27,0,80.07,0,80.07,21,0,22.6,84.9,0,0,94.7,0,67.69,0,53.5,0,53.5,77.97,70.24,No Data,0,0,1402.99,2352.71,0,0,2169.71
8/27/2022,17:00:00,74.65,48.71,55.99,657.15,0,0,718.47,294,0.45,0,0,0,0,254,0.35,85.72,0,0,86.89,0,11.9,0,0,0,27,0,76.9,0,76.9,19,0,19.8,88.74,0,0,94.83,0,67.5,0,53.3,0,53.3,78.26,70.6,No Data,0,0,1402.96,2524.78,0,0,2172.67
8/27/2022,18:00:00,77.18,48.47,55.99,656.68,0,0,733.51,293,0.45,0,0,0,0,260,0.35,85.72,0,0,86.91,0,11.9,0,0,0,27,0,79.51,0,79.51,21,0,21.7,90.06,0,0,94.73,0,66.46,0,50.8,0,50.8,78.37,70.67,No Data,0,0,1403.3,2552.06,0,0,2173.01
8/27/2022,19:00:00,72.85,48.27,55.31,621.72,0,0,684.32,282,0.45,0,0,0,0,239,0.35,85.72,0,0,86.86,0,11.9,0,0,0,26.9,0,76.15,0,76.15,18,0,19.4,90.54,0,0,95.07,0,65.5,0,50.3,0,50.3,78.01,70.69,No Data,0,0,1404.41,2551.86,0,0,2171.47
8/27/2022,20:00:00,70.78,47.06,54.19,568.99,0,0,655.26,266,0.47,0,0,0,0,226,0.34,85.75,0,0,86.89,0,12,0,0,0,26.9,0,76.66,0,76.66,19,0,19.9,89.14,0,0,95.01,0,60.55,0,39.4,0,39.4,77.54,70.62,No Data,0,0,1401.52,2510.2,0,0,2171.44
8/27/2022,21:00:00,69.52,50.64,53.8,477.24,0,0,540.26,234,0.49,0,0,0,0,171,0.32,85.76,0,0,86.77,0,12,0,0,0,26.8,0,0,0,67.17,0,0,13.7,75.14,0,0,94.14,0,58.21,0,35,0,35,75.85,69.58,No Data,0,0,1404.01,2071.17,0,0,2172.52
8/27/2022,22:00:00,68.9,51.06,54.88,0,0,0,493.44,0,0,0,0,0,0,138,0.28,0,0,0,87.1,0,0,0,0,0,27.1,0,0,0,93.15,0,0,35,0,0,0,81.91,0,45.7,0,16.7,0,16.7,75.56,68.82,No Data,0,0,1402.85,0,0,0,1900.61
8/27/2022,23:00:00,68.55,51.01,53.94,0,0,0,417.72,0,0,0,0,0,0,124,0.3,0,0,0,87.11,0,0,0,0,0,27.1,0,0,0,88.78,0,0,30.6,0,0,0,78.59,0,51.46,0,23.3,0,23.3,75.16,69.1,No Data,0,0,1403.47,0,0,0,1823.98
8/28/2022,0:00:00,68.28,50.51,53.37,0,0,0,364.8,0,0,0,0,0,0,116,0.32,0,0,0,87.06,0,0,0,0,0,27.1,0,0,0,89.76,0,0,31.5,0,0,0,69.84,0,51.16,0,23.1,0,23.1,74.41,68.28,No Data,0,0,1404.78,0,0,0,1623.09
8/28/2022,1:00:00,68.01,50.32,53.22,0,0,0,365.2,0,0,0,0,0,0,112,0.31,0,0,0,87.09,0,0,0,0,0,27.2,0,0,0,98.44,0,0,40.9,0,0,0,68.97,0,44,0,14.7,0,14.7,74.23,68.32,No Data,0,0,1402.37,0,0,0,1601.06
8/28/2022,2:00:00,67.34,TIME (-1),TIME (-1),0,0,0,324.42,0,0,0,0,0,0,107,0.33,0,0,0,86.99,0,0,0,0,0,27,0,0,0,63.84,0,0,11.9,0,0,0,68.93,0,30.66,0,5.2,0,5.2,73.87,68.3,No Data,0,0,1403.19,0,0,0,1600.65
8/28/2022,3:00:00,67.02,49.26,52.27,0,0,0,320.16,0,0,0,0,0,0,91,0.28,0,0,0,86.92,0,0,0,0,0,27,0,0,0,65.93,0,0,13.1,0,0,0,68.77,0,36.25,0,8.3,0,8.3,71.35,66.1,No Data,0,0,1405.97,0,0,0,1599.48
8/28/2022,4:00:00,67.18,48.91,52.63,0,0,0,324.53,0,0,0,0,0,0,91,0.28,0,0,0,86.94,0,0,0,0,0,27.1,0,0,0,71.5,0,0,16.3,0,0,0,68.8,0,34.64,0,7.4,0,7.4,71.46,66.21,No Data,0,0,1405.48,0,0,0,1600.19
8/28/2022,5:00:00,66.6,48.59,52.48,0,0,0,307.54,0,0,0,0,0,0,95,0.31,0,0,0,86.89,0,0,0,0,0,27,0,0,0,80.62,0,0,22.8,0,0,0,68.88,0,15.31,0,4.8,0,4.8,72.43,67.23,No Data,0,0,1404.89,0,0,0,1600.04
8/28/2022,6:00:00,63.68,48.68,52.34,0,0,0,300.35,0,0,0,0,0,0,94,0.31,0,0,0,85.6,0,0,0,0,0,25.8,0,0,0,88.01,0,0,29.9,0,0,0,68.85,0,0.57,0,4.9,0,4.9,72.9,67.88,No Data,0,0,1383.91,0,0,0,1600.25
8/28/2022,7:00:00,61.75,48.63,52.45,0,0,0,304.98,0,0,0,0,0,0,95,0.31,0,0,0,85.61,0,0,0,0,0,25.8,0,0,0,89.55,0,0,31.4,0,0,0,68.84,0,28.45,0,4.9,0,4.9,72.36,67.26,No Data,0,0,1382.84,0,0,0,1601.77
8/28/2022,8:00:00,64.48,48.62,52.63,0,0,0,299.08,0,0,0,0,0,0,86,0.29,0,0,0,85.56,0,0,0,0,0,25.8,0,0,0,85.86,0,0,27.6,0,0,0,68.74,0,30.29,0,5.1,0,5.1,70.74,66,No Data,0,0,1384.25,0,0,0,1601.11
8/28/2022,9:00:00,69.99,49.46,55,0,0,0,430.32,0,0,0,0,0,0,127,0.3,0,0,0,85.61,0,0,0,0,0,25.8,0,0,0,100,0,0,43,0,0,0,69.9,0,31.05,0,5.5,0,5.5,75.45,68.23,No Data,0,0,1384.62,0,0,0,1617.11
8/28/2022,10:00:00,72.7,46.61,54.57,0,758.92,677.24,0,0,0,322,0.42,300,0.44,0,0,0,96.66,90.25,0,0,0,16.3,13.7,0,0,0,100,100,100,41,42,42.1,0,91.7,91.22,0,0,59.11,0,35.3,0,35.3,79.99,72.49,No Data,1565.69,1555.57,0,0,2736.3,2669.83,0
8/28/2022,11:00:00,75.11,47.32,55.09,0,663.26,614.97,0,0,0,297,0.45,285,0.46,0,0,0,96.74,91.25,0,0,0,16.5,14.2,0,0,0,74.18,74.18,74.18,16,18,17.7,0,91.49,90.16,0,0,60.86,0,39.4,0,39.4,79.99,73.47,No Data,1566.06,1567.04,0,0,2723.18,2648.39,0
8/28/2022,12:00:00,78.5,47.46,55.13,0,722.86,673.54,0,0,0,322,0.45,309,0.46,0,0,0,96.75,91.31,0,0,0,16.3,14.1,0,0,0,83.04,83.04,83.04,23,25,24.5,0,91.5,92.59,0,0,66.17,0,50.3,0,50.3,81.32,74.34,No Data,1567.11,1563.66,0,0,2722.1,2721.4,0
8/28/2022,13:00:00,80.09,47.66,55.63,0,743.9,695.46,0,0,0,335,0.45,321,0.46,0,0,0,96.78,91.1,0,0,0,16.4,14.1,0,0,0,80.37,80.37,80.37,22,23,22.4,0,91.6,92.62,0,0,65.28,0,49,0,49,82.36,75.23,No Data,1567.43,1570.22,0,0,2729.24,2724.19,0
8/28/2022,14:00:00,79.6,47.8,56.03,0,809.07,763.08,0,0,0,362,0.45,349,0.46,0,0,0,96.73,91.14,0,0,0,16.5,14.1,0,0,0,78.79,78.79,76.72,20,20,19.6,0,91.62,92.61,0,0,66.41,0,50.6,0,50.6,83.44,75.54,No Data,1567.62,1570.62,0,0,2726.72,2724.5,0
8/28/2022,15:00:00,81.21,47.96,56.03,0,804.89,754.66,0,0,0,363,0.45,350,0.46,0,0,0,96.78,91.21,0,0,0,16.6,14.1,0,0,0,81.38,81.38,81.38,22,23,23.2,0,91.92,92.69,0,0,68.39,0,56,0,56,84.06,76.22,No Data,1568.52,1561.62,0,0,2724.38,2724.38,0
8/28/2022,16:00:00,82.67,48.06,56.39,0,854.89,809.79,0,0,0,389,0.46,376,0.46,0,0,0,96.72,91.15,0,0,0,16.4,14.1,0,0,0,86.63,82.02,82.02,26,24,23.3,0,91.92,92.83,0,0,67.54,0,53.8,0,53.8,85.28,76.9,No Data,1567.72,1569.61,0,0,2721.85,2726.46,0
8/28/2022,17:00:00,82.35,48.1,56.35,0,859.87,816.34,0,0,0,395,0.46,381,0.47,0,0,0,96.76,91.17,0,0,0,16.5,14.1,0,0,0,81.54,81.54,81.54,21,23,23.1,0,91.91,92.88,0,0,68.11,0,55.5,0,55.5,85.71,77.37,No Data,1568.49,1567.51,0,0,2727.22,2728.8,0
8/28/2022,18:00:00,83.04,48.01,56.3,0,874.09,827.57,0,0,0,397,0.45,384,0.46,0,0,0,96.77,91.22,0,0,0,16.4,14.1,0,0,0,75.1,75.1,75.1,17,18,18.3,0,91.75,92.65,0,0,67.68,0,53.7,0,53.7,85.21,76.72,No Data,1566.82,1567.14,0,0,2730.63,2726.27,0
8/28/2022,19:00:00,76.56,47.61,55.51,0,804.39,754.71,0,0,0,367,0.46,353,0.47,0,0,0,96.8,91.53,0,0,0,16.4,14.2,0,0,0,78.23,78.23,78.23,19,21,20.6,0,91.76,92.68,0,0,65.76,0,50.5,0,50.5,84.13,76.36,No Data,1566.71,1563.08,0,0,2722.04,2721.91,0
8/28/2022,20:00:00,75.26,51.3,56.44,0,942.59,0,0,0,0,436,0.46,0,0,0,0,0,96.68,0,0,0,0,16.4,0,0,0,0,0,63.84,63.84,0,12,11.4,0,90.86,0,0,0,59.99,0,38.2,0,38.2,87.62,78.05,No Data,1565.48,0,0,0,2719.95,0,0
8/28/2022,21:00:00,73.87,49.69,53.89,0,735.41,0,0,0,0,346,0.47,0,0,0,0,0,96.81,0,0,0,0,16.6,0,0,0,0,0,75.19,75.19,0,18,18.6,0,90.58,0,0,0,54.42,0,27.7,0,27.7,84.49,77.15,No Data,1565.58,0,0,0,2726.53,0,0
8/28/2022,22:00:00,73.47,49.51,53.28,0,663.75,0,0,0,0,314,0.47,0,0,0,0,0,96.7,0,0,0,0,16.4,0,0,0,0,0,79.4,79.4,0,22,21.6,0,90.63,0,0,0,52.41,0,25,0,25,83.3,76.77,No Data,1566.38,0,0,0,2726.65,0,0
8/28/2022,23:00:00,73.32,48.68,52.63,0,568.47,0,0,0,0,278,0.49,0,0,0,0,0,96.7,0,0,0,0,16.4,0,0,0,0,0,72.63,72.63,0,17,16.7,0,90.51,0,0,0,51.57,0,23.7,0,23.7,81.61,75.96,No Data,1567.54,0,0,0,2723.49,0,0
8/29/2022,0:00:00,73.34,48.26,52.2,0,572.87,0,0,0,0,276,0.48,0,0,0,0,0,96.67,0,0,0,0,16.6,0,0,0,0,0,82.91,82.91,0,25,24.4,0,90.62,0,0,0,51.76,0,23.5,0,23.5,81.18,75.5,No Data,1568.99,0,0,0,2723.05,0,0
8/29/2022,1:00:00,73.52,47.99,51.69,0,472.16,0,0,0,0,247,0.52,0,0,0,0,0,96.73,0,0,0,0,16.5,0,0,0,0,0,80.62,80.62,0,22,22.5,0,77.79,0,0,0,50.25,0,22.1,0,22.1,80.1,74.58,No Data,1566.17,0,0,0,2315.14,0,0
8/29/2022,2:00:00,74.27,TIME (0),TIME (0),0,503.57,0,0,0,0,253,0.5,0,0,0,0,0,96.69,0,0,0,0,16.4,0,0,0,0,0,86.83,86.83,0,28,28,0,76.92,0,0,0,34.61,0,7.5,0,7.5,79.88,74.02,No Data,1567.69,0,0,0,2286.09,0,0
8/29/2022,3:00:00,74.06,45.91,50.85,0,373.77,0,0,0,0,223,0.6,0,0,0,0,0,86.24,0,0,0,0,11.8,0,0,0,0,0,0,85.01,0,0,26.1,0,67.39,0,0,0,19.74,0,4.8,0,4.8,79.95,74.4,No Data,1393.27,0,0,0,1913.91,0,0
8/29/2022,4:00:00,73.06,47.78,51.03,0,409.71,0,0,0,0,236,0.58,0,0,0,0,0,85.1,0,0,0,0,11.3,0,0,0,0,0,0,76.75,0,0,19.5,0,64.22,0,0,0,46.18,0,17.1,0,17.1,80.64,74.33,No Data,1373.22,0,0,0,1800.18,0,0
8/29/2022,5:00:00,73.03,47.4,51.46,0,399.2,0,0,0,0,235,0.59,0,0,0,0,0,85.09,0,0,0,0,11.4,0,0,0,0,0,0,82,0,0,23.6,0,64.28,0,0,0,44.5,0,15.2,0,15.2,81.14,74.92,No Data,1373.59,0,0,0,1797.5,0,0
8/29/2022,6:00:00,72.86,46.26,51.42,0,453.07,0,0,0,0,254,0.56,0,0,0,0,0,85.09,0,0,0,0,11.3,0,0,0,0,0,0,83.13,0,0,24.7,0,74.53,0,0,0,21.4,0,4.8,0,4.8,81.9,76,No Data,1373.92,0,0,0,2155.7,0,0
8/29/2022,7:00:00,72.34,48.35,52.39,0,433.95,0,0,0,0,248,0.57,0,0,0,0,0,85.1,0,0,0,0,11.3,0,0,0,0,0,0,84.37,0,0,25.8,0,80.32,0,0,0,45,0,15.6,0,15.6,81.54,76.32,No Data,1373.71,0,0,0,2355.49,0,0
8/29/2022,8:00:00,72.97,49.22,52.68,0,541.87,0,0,0,0,265,0.49,0,0,0,0,0,85.13,0,0,0,0,11.4,0,0,0,0,64.28,0,64.28,11,0,11.8,0,90.65,0,0,0,54.27,0,27.7,0,27.7,80.56,75.42,No Data,1373.71,0,0,0,2724.88,0,0
8/29/2022,9:00:00,77.92,46.69,54.57,0,653.37,598.75,0,0,0,305,0.47,291,0.49,0,0,0,96.8,91.11,0,0,0,16.5,14.1,0,0,0,87.85,87.85,87.85,26,29,28.8,0,91.68,92.52,0,0,60.51,0,38.1,0,38.1,82,75.82,No Data,1567.29,1564.42,0,0,2723.87,2725.96,0
8/29/2022,10:00:00,82.98,47.52,56.16,0,782.93,737.55,0,0,0,369,0.47,355,0.48,0,0,0,96.78,91.06,0,0,0,16.4,14,0,0,0,92.97,92.97,92.97,31,33,33.8,0,91.92,92.87,0,0,64.59,0,46.4,0,46.4,86.4,78.64,No Data,1567.43,1569.61,0,0,2733.91,2722.04,0
8/29/2022,11:00:00,85.64,48.12,56.62,0,845.59,785.88,0,0,0,422,0.5,402,0.51,0,0,0,96.76,91.23,0,0,0,16.3,14.1,0,0,0,100,0,100,38,0,41.3,0,35,89.11,0,0,65.98,0,50.7,0,50.7,91.22,81.89,No Data,1565.77,1564.17,0,0,2601.93,2545.98,0
8/29/2022,12:00:00,87.2,48.15,56.55,0,824.33,782.8,0,0,0,410,0.5,387,0.49,0,0,0,96.81,91.23,0,0,0,16.4,14.1,0,0,0,100,0,100,38,0,41.3,0,35,94.64,0,0,67.56,0,53.1,0,53.1,89.42,80.61,No Data,1567.58,1567.58,0,0,2371.09,2724.57,0
8/29/2022,13:00:00,87.77,48.24,56.98,0,896.84,852.12,0,0,0,451,0.5,426,0.5,0,0,0,96.82,91.23,0,0,0,16.5,14.1,0,0,0,100,0,100,39,0,41,0,35,94.39,0,0,67.02,0,53.1,0,53.1,90.97,81.52,No Data,1566.89,1562.35,0,0,2382.47,2723.93,0
