Key            Name:Suffix                                Trend Definitions Used
Point_1:	CP2.CHOAT		15 minutes
Point_2:	CCHWST		15 minutes
Point_3:	CCHWRT		15 minutes
Point_4:	CP2.CH1.M5		15 minutes
Point_5:	CP2.CH2.M10		15 minutes
Point_6:	CP2.CHWP1		15 minutes
Point_7:	CP2.CHWP2		15 minutes
Point_8:	CP2.CHWP3		15 minutes
Point_9:	CDWST		15 minutes
Point_10:	CDWRT		15 minutes
Point_11:	SQ1.CP2.CDWST.STPT		15 minutes
Point_12:	SQ1.CP2.CT2.SPD		15 minutes
Point_13:	SQ1.CP2.CT1.SPD		15 minutes
Point_14:	CP2.CNDP1		15 minutes
Point_15:	CP2.CNDP2		15 minutes
Point_16:	CP2.CNDP3		15 minutes
Time Interval:	1 Hours
Date Range:	1/1/2022 00:00:00 - 8/18/2022 23:59:59
Report Timings:	All Hours

<>Date	Time	Point_1	Point_2	Point_3	Point_4	Point_5	Point_6	Point_7	Point_8	Point_9	Point_10	Point_11	Point_12	Point_13	Point_14	Point_15	Point_16
1/8/2022	08:00:00	8.94	64.36	72.42	OFF	OFF	ON	OFF	OFF	55.8	65.63	47.0	33.0	33.0	ON	OFF	OFF
1/8/2022	09:00:00	10.98	48.99	52.34	OFF	OFF	ON	OFF	OFF	47.0	52.02	47.0	21.7	21.7	ON	OFF	OFF
1/8/2022	10:00:00	16.02	48.45	51.29	OFF	OFF	ON	OFF	OFF	46.9	51.30	47.0	22.2	22.2	ON	OFF	OFF
1/8/2022	11:00:00	20.04	48.48	51.33	OFF	OFF	ON	OFF	OFF	46.9	51.26	47.0	24.3	24.3	ON	OFF	OFF
1/8/2022	12:00:00	23.05	48.61	51.78	OFF	OFF	ON	OFF	OFF	47.0	51.57	47.0	25.9	25.9	ON	OFF	OFF
1/8/2022	13:00:00	24.05	48.77	51.85	OFF	OFF	ON	OFF	OFF	47.1	51.69	47.0	29.4	29.4	ON	OFF	OFF
1/8/2022	14:00:00	25.06	48.68	52.01	OFF	OFF	ON	OFF	OFF	47.1	51.66	47.0	26.7	26.7	ON	OFF	OFF
1/8/2022	15:00:00	28.09	48.79	52.03	OFF	OFF	ON	OFF	OFF	47.3	51.81	47.0	30.6	30.6	ON	OFF	OFF
1/8/2022	16:00:00	28.09	48.74	52.17	OFF	OFF	ON	OFF	OFF	47.1	51.90	47.0	30.8	30.8	ON	OFF	OFF
1/8/2022	17:00:00	28.10	48.77	52.26	OFF	OFF	ON	OFF	OFF	47.1	51.90	47.0	29.2	29.2	ON	OFF	OFF
1/8/2022	18:00:00	28.10	48.77	52.17	OFF	OFF	ON	OFF	OFF	47.1	51.96	47.0	30.9	30.9	ON	OFF	OFF
1/8/2022	19:00:00	29.10	52.39	52.97	OFF	OFF	OFF	OFF	OFF	46.0	50.64	47.0	20.0	20.0	OFF	OFF	OFF
1/8/2022	20:00:00	30.10	52.39	55.99	OFF	OFF	OFF	OFF	OFF	48.2	52.59	47.0	20.0	20.0	OFF	OFF	OFF
1/8/2022	21:00:00	30.10	52.82	60.33	OFF	OFF	OFF	OFF	OFF	49.0	54.19	47.0	20.0	20.0	OFF	OFF	OFF
1/8/2022	22:00:00	31.11	53.22	63.73	OFF	OFF	OFF	OFF	OFF	49.5	55.47	47.0	20.0	20.0	OFF	OFF	OFF
1/8/2022	23:00:00	32.11	53.72	66.54	OFF	OFF	OFF	OFF	OFF	49.9	56.62	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	00:00:00	33.12	54.57	68.70	OFF	OFF	OFF	OFF	OFF	50.1	57.71	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	01:00:00	33.12	55.59	70.28	OFF	OFF	OFF	OFF	OFF	50.4	58.80	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	02:00:00	33.12	56.91	72.33	OFF	OFF	OFF	OFF	OFF	50.7	59.69	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	03:00:00	34.13	58.26	73.34	OFF	OFF	OFF	OFF	OFF	51.0	60.67	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	04:00:00	34.13	59.59	74.42	OFF	OFF	OFF	OFF	OFF	51.2	61.52	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	05:00:00	34.13	60.69	75.18	OFF	OFF	OFF	OFF	OFF	51.3	62.32	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	06:00:00	34.13	61.66	75.97	OFF	OFF	OFF	OFF	OFF	51.5	63.16	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	07:00:00	36.13	62.49	76.83	OFF	OFF	OFF	OFF	OFF	51.5	63.81	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	08:00:00	37.13	63.26	77.45	OFF	OFF	OFF	OFF	OFF	51.4	64.47	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	09:00:00	38.14	63.91	77.84	OFF	OFF	OFF	OFF	OFF	51.2	65.17	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	10:00:00	39.14	52.88	61.98	OFF	OFF	OFF	ON	OFF	46.9	58.42	47.0	99.2	99.2	OFF	ON	OFF
1/9/2022	11:00:00	39.14	49.24	53.15	OFF	OFF	OFF	ON	OFF	46.9	52.63	47.0	48.1	48.1	OFF	ON	OFF
1/9/2022	12:00:00	38.12	49.01	52.53	OFF	OFF	OFF	ON	OFF	47.0	52.33	47.0	44.2	44.2	OFF	ON	OFF
1/9/2022	13:00:00	36.11	49.01	52.30	OFF	OFF	OFF	ON	OFF	47.1	52.20	47.0	41.0	41.0	OFF	ON	OFF
1/9/2022	14:00:00	35.10	48.75	52.26	OFF	OFF	OFF	ON	OFF	46.9	52.07	47.0	37.0	37.0	OFF	ON	OFF
1/9/2022	15:00:00	34.10	48.70	52.21	OFF	OFF	OFF	ON	OFF	46.9	52.03	47.0	35.3	35.3	OFF	ON	OFF
1/9/2022	16:00:00	33.10	48.97	52.39	OFF	OFF	OFF	ON	OFF	47.2	52.25	47.0	35.0	35.0	OFF	ON	OFF
1/9/2022	17:00:00	32.10	48.90	52.43	OFF	OFF	OFF	ON	OFF	47.0	52.15	47.0	33.3	33.3	OFF	ON	OFF
1/9/2022	18:00:00	27.05	48.88	52.55	OFF	OFF	OFF	ON	OFF	46.9	52.26	47.0	31.0	31.0	OFF	ON	OFF
1/9/2022	19:00:00	25.02	50.27	52.43	OFF	OFF	OFF	ON	OFF	49.9	52.79	47.0	20.0	20.0	OFF	ON	OFF
1/9/2022	20:00:00	23.97	51.67	52.66	OFF	OFF	OFF	OFF	OFF	51.8	55.11	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	21:00:00	22.95	53.40	53.16	OFF	OFF	OFF	OFF	OFF	52.1	56.42	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	22:00:00	21.95	55.76	54.15	OFF	OFF	OFF	OFF	OFF	52.5	57.46	47.0	20.0	20.0	OFF	OFF	OFF
1/9/2022	23:00:00	20.95	57.79	55.43	OFF	OFF	OFF	OFF	OFF	53.1	58.39	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	00:00:00	19.94	59.27	56.93	OFF	OFF	OFF	OFF	OFF	53.6	59.27	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	01:00:00	17.90	60.89	58.53	OFF	OFF	OFF	OFF	OFF	53.9	60.09	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	02:00:00	16.90	62.52	60.11	OFF	OFF	OFF	OFF	OFF	54.3	60.91	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	03:00:00	16.90	63.93	61.50	OFF	OFF	OFF	OFF	OFF	54.7	61.61	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	04:00:00	15.90	65.30	62.78	OFF	OFF	OFF	OFF	OFF	55.0	62.31	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	05:00:00	15.90	66.70	63.93	OFF	OFF	OFF	OFF	OFF	55.2	62.99	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	06:00:00	15.90	68.01	64.92	OFF	OFF	OFF	OFF	OFF	55.4	63.61	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	07:00:00	15.90	69.38	65.75	OFF	OFF	OFF	OFF	OFF	55.6	64.20	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	08:00:00	14.88	70.71	66.43	OFF	OFF	OFF	OFF	OFF	55.4	64.73	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	09:00:00	15.89	49.11	52.82	OFF	OFF	OFF	OFF	ON	46.9	52.33	47.0	26.8	26.8	ON	OFF	OFF
1/10/2022	10:00:00	15.89	48.52	51.45	OFF	OFF	OFF	OFF	ON	47.0	51.43	47.0	20.8	20.8	ON	OFF	OFF
1/10/2022	11:00:00	16.89	48.57	51.62	OFF	OFF	OFF	OFF	ON	46.9	51.53	47.0	22.6	22.6	ON	OFF	OFF
1/10/2022	12:00:00	16.89	48.63	51.53	OFF	OFF	OFF	OFF	ON	46.8	51.61	47.0	22.6	22.6	ON	OFF	OFF
1/10/2022	13:00:00	16.89	48.54	51.81	OFF	OFF	OFF	OFF	ON	46.9	51.64	47.0	22.5	22.5	ON	OFF	OFF
1/10/2022	14:00:00	16.89	48.57	51.69	OFF	OFF	OFF	OFF	ON	46.9	51.54	47.0	21.6	21.6	ON	OFF	OFF
1/10/2022	15:00:00	16.86	48.57	51.72	OFF	OFF	OFF	OFF	ON	46.8	51.60	47.0	24.0	24.0	ON	OFF	OFF
1/10/2022	16:00:00	15.86	48.54	51.69	OFF	OFF	OFF	OFF	ON	46.8	51.51	47.0	21.5	21.5	ON	OFF	OFF
1/10/2022	17:00:00	14.83	48.61	51.47	OFF	OFF	OFF	OFF	ON	47.0	51.42	47.0	21.0	21.0	ON	OFF	OFF
1/10/2022	18:00:00	13.83	48.56	51.47	OFF	OFF	OFF	OFF	ON	47.0	51.52	47.0	21.3	21.3	ON	OFF	OFF
1/10/2022	19:00:00	13.83	48.63	51.72	OFF	OFF	OFF	OFF	OFF	47.3	51.78	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	20:00:00	11.83	48.90	52.73	OFF	OFF	OFF	OFF	OFF	48.4	53.36	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	21:00:00	10.81	49.29	56.12	OFF	OFF	OFF	OFF	OFF	50.7	54.77	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	22:00:00	9.80	49.71	60.17	OFF	OFF	OFF	OFF	OFF	52.2	56.03	47.0	20.0	20.0	OFF	OFF	OFF
1/10/2022	23:00:00	5.76	50.14	63.03	OFF	OFF	OFF	OFF	OFF	53.3	57.14	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	00:00:00	2.73	50.77	65.19	OFF	OFF	OFF	OFF	OFF	54.2	58.20	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	01:00:00	-0.31	51.76	67.53	OFF	OFF	OFF	OFF	OFF	55.0	59.19	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	02:00:00	-2.33	52.77	69.33	OFF	OFF	OFF	OFF	OFF	55.7	60.16	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	03:00:00	-3.35	53.92	70.84	OFF	OFF	OFF	OFF	OFF	56.3	60.96	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	04:00:00	-4.35	55.16	72.03	OFF	OFF	OFF	OFF	OFF	56.9	61.72	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	05:00:00	-4.35	56.33	73.04	OFF	OFF	OFF	OFF	OFF	57.3	62.50	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	06:00:00	-4.35	57.43	73.94	OFF	OFF	OFF	OFF	OFF	57.6	63.26	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	07:00:00	-4.35	58.33	74.87	OFF	OFF	OFF	OFF	OFF	57.7	63.97	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	08:00:00	-4.35	62.99	61.98	OFF	OFF	ON	OFF	OFF	63.0	64.77	47.0	100.0	100.0	OFF	ON	OFF
1/11/2022	09:00:00	-3.35	48.66	52.93	OFF	OFF	ON	OFF	OFF	46.1	52.16	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	10:00:00	-0.09	47.96	50.95	OFF	OFF	ON	OFF	OFF	47.5	50.64	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	11:00:00	4.29	47.93	51.09	OFF	OFF	ON	OFF	OFF	46.0	51.01	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	12:00:00	6.36	47.71	51.13	OFF	OFF	ON	OFF	OFF	45.6	50.82	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	13:00:00	8.36	48.57	50.97	OFF	OFF	ON	OFF	OFF	48.1	51.01	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	14:00:00	11.41	48.27	51.62	OFF	OFF	ON	OFF	OFF	46.6	51.24	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	15:00:00	14.43	48.36	50.99	OFF	OFF	ON	OFF	OFF	48.2	50.91	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	16:00:00	15.44	48.41	51.35	OFF	OFF	ON	OFF	OFF	46.8	51.24	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	17:00:00	16.44	48.88	51.45	OFF	OFF	ON	OFF	OFF	47.5	51.86	47.0	20.0	20.0	OFF	ON	OFF
1/11/2022	18:00:00	17.46	48.39	51.47	OFF	OFF	ON	OFF	OFF	46.7	51.36	47.0	20.9	20.9	OFF	ON	OFF
1/11/2022	19:00:00	18.47	48.36	51.33	OFF	OFF	OFF	OFF	OFF	47.0	51.62	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	20:00:00	19.47	48.61	52.89	OFF	OFF	OFF	OFF	OFF	47.7	53.56	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	21:00:00	21.49	48.99	55.79	OFF	OFF	OFF	OFF	OFF	49.5	55.07	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	22:00:00	23.52	49.49	59.61	OFF	OFF	OFF	OFF	OFF	50.7	56.41	47.0	20.0	20.0	OFF	OFF	OFF
1/11/2022	23:00:00	24.52	49.92	62.47	OFF	OFF	OFF	OFF	OFF	51.3	57.64	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	00:00:00	24.52	50.45	64.58	OFF	OFF	OFF	OFF	OFF	51.6	58.76	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	01:00:00	24.52	51.11	67.02	OFF	OFF	OFF	OFF	OFF	51.8	59.80	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	02:00:00	26.55	52.08	69.22	OFF	OFF	OFF	OFF	OFF	52.0	60.80	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	03:00:00	27.58	53.07	70.70	OFF	OFF	OFF	OFF	OFF	52.2	61.74	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	04:00:00	29.58	54.05	72.03	OFF	OFF	OFF	OFF	OFF	52.4	62.59	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	05:00:00	31.61	54.96	73.32	OFF	OFF	OFF	OFF	OFF	52.0	63.39	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	06:00:00	32.62	55.90	74.44	OFF	OFF	OFF	OFF	OFF	51.8	64.07	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	07:00:00	32.62	56.76	75.34	OFF	OFF	OFF	OFF	OFF	51.8	64.80	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	08:00:00	33.62	56.08	60.99	OFF	OFF	OFF	ON	OFF	53.5	59.44	47.0	33.0	100.0	ON	OFF	OFF
1/12/2022	09:00:00	33.62	48.86	52.14	OFF	OFF	OFF	ON	OFF	46.8	51.94	47.0	36.1	36.1	ON	OFF	OFF
1/12/2022	10:00:00	34.62	48.38	51.29	OFF	OFF	OFF	ON	OFF	47.0	51.32	47.0	31.1	31.1	ON	OFF	OFF
1/12/2022	11:00:00	34.62	48.48	51.51	OFF	OFF	OFF	ON	OFF	47.1	51.46	47.0	32.6	32.6	ON	OFF	OFF
1/12/2022	12:00:00	34.62	48.77	51.98	OFF	OFF	OFF	ON	OFF	47.0	51.83	47.0	33.5	33.5	ON	OFF	OFF
1/12/2022	13:00:00	34.62	48.79	52.16	OFF	OFF	OFF	ON	OFF	47.0	51.95	47.0	36.2	36.2	ON	OFF	OFF
1/12/2022	14:00:00	34.62	48.74	52.17	OFF	OFF	OFF	ON	OFF	46.9	51.89	47.0	34.6	34.6	ON	OFF	OFF
1/12/2022	15:00:00	34.62	48.75	52.23	OFF	OFF	OFF	ON	OFF	47.0	52.03	47.0	37.9	37.9	ON	OFF	OFF
1/12/2022	16:00:00	34.62	48.81	52.03	OFF	OFF	OFF	ON	OFF	47.0	51.93	47.0	36.0	36.0	ON	OFF	OFF
1/12/2022	17:00:00	34.62	48.66	51.94	OFF	OFF	OFF	ON	OFF	46.9	51.82	47.0	35.3	35.3	ON	OFF	OFF
1/12/2022	18:00:00	34.62	48.77	52.03	OFF	OFF	OFF	ON	OFF	47.0	52.03	47.0	34.5	34.5	ON	OFF	OFF
1/12/2022	19:00:00	33.61	48.65	52.16	OFF	OFF	OFF	OFF	OFF	49.1	52.01	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	20:00:00	33.61	49.89	52.55	OFF	OFF	OFF	OFF	OFF	49.5	53.66	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	21:00:00	32.59	52.61	53.88	OFF	OFF	OFF	OFF	OFF	50.0	55.01	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	22:00:00	32.59	55.00	56.33	OFF	OFF	OFF	OFF	OFF	50.3	56.24	47.0	20.0	20.0	OFF	OFF	OFF
1/12/2022	23:00:00	32.59	57.14	58.71	OFF	OFF	OFF	OFF	OFF	50.6	57.30	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	00:00:00	32.59	59.10	60.65	OFF	OFF	OFF	OFF	OFF	50.9	58.33	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	01:00:00	32.59	61.37	62.16	OFF	OFF	OFF	OFF	OFF	51.2	59.27	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	02:00:00	32.59	62.97	63.39	OFF	OFF	OFF	OFF	OFF	51.4	60.19	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	03:00:00	32.59	64.81	64.52	OFF	OFF	OFF	OFF	OFF	51.5	61.12	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	04:00:00	31.59	66.43	65.46	OFF	OFF	OFF	OFF	OFF	51.6	61.91	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	05:00:00	31.59	67.83	66.32	OFF	OFF	OFF	OFF	OFF	51.7	62.67	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	06:00:00	31.59	69.71	67.04	OFF	OFF	OFF	OFF	OFF	51.7	63.40	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	07:00:00	32.59	71.18	67.58	OFF	OFF	OFF	OFF	OFF	51.7	64.16	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	08:00:00	32.59	55.29	59.59	OFF	OFF	OFF	OFF	ON	52.7	58.80	47.0	33.0	100.0	OFF	ON	OFF
1/13/2022	09:00:00	32.59	49.08	52.86	OFF	OFF	OFF	OFF	ON	46.9	52.50	47.0	37.5	37.5	OFF	ON	OFF
1/13/2022	10:00:00	32.59	48.90	52.25	OFF	OFF	OFF	OFF	ON	47.0	52.15	47.0	34.0	34.0	OFF	ON	OFF
1/13/2022	11:00:00	32.59	48.75	52.07	OFF	OFF	OFF	OFF	ON	47.0	51.97	47.0	34.1	34.1	OFF	ON	OFF
1/13/2022	12:00:00	32.59	48.90	52.53	OFF	OFF	OFF	OFF	ON	47.1	52.27	47.0	37.5	37.5	OFF	ON	OFF
1/13/2022	13:00:00	32.59	48.83	52.32	OFF	OFF	OFF	OFF	ON	47.0	52.15	47.0	35.9	35.9	OFF	ON	OFF
1/13/2022	14:00:00	32.59	48.90	52.46	OFF	OFF	OFF	OFF	ON	47.0	52.26	47.0	35.7	35.7	OFF	ON	OFF
1/13/2022	15:00:00	33.61	48.88	52.26	OFF	OFF	OFF	OFF	ON	47.1	52.22	47.0	34.9	34.9	OFF	ON	OFF
1/13/2022	16:00:00	33.61	48.86	52.23	OFF	OFF	OFF	OFF	ON	47.0	52.34	47.0	36.7	36.7	OFF	ON	OFF
1/13/2022	17:00:00	33.61	48.86	52.28	OFF	OFF	OFF	OFF	ON	47.0	52.28	47.0	36.7	36.7	OFF	ON	OFF
1/13/2022	18:00:00	33.61	48.83	52.21	OFF	OFF	OFF	OFF	ON	47.1	52.21	47.0	35.2	35.2	OFF	ON	OFF
1/13/2022	19:00:00	33.61	49.01	52.61	OFF	OFF	OFF	OFF	OFF	48.2	52.64	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	20:00:00	33.61	50.36	53.06	OFF	OFF	OFF	OFF	OFF	48.9	54.01	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	21:00:00	31.59	53.09	54.55	OFF	OFF	OFF	OFF	OFF	49.7	55.32	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	22:00:00	29.54	55.56	57.02	OFF	OFF	OFF	OFF	OFF	50.1	56.49	47.0	20.0	20.0	OFF	OFF	OFF
1/13/2022	23:00:00	28.52	57.32	59.48	OFF	OFF	OFF	OFF	OFF	50.5	57.62	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	00:00:00	29.54	59.66	61.52	OFF	OFF	OFF	OFF	OFF	50.8	58.66	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	01:00:00	29.54	61.68	63.17	OFF	OFF	OFF	OFF	OFF	51.0	59.61	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	02:00:00	28.53	63.24	64.43	OFF	OFF	OFF	OFF	OFF	51.3	60.62	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	03:00:00	27.53	64.83	65.48	OFF	OFF	OFF	OFF	OFF	51.6	61.47	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	04:00:00	26.49	66.30	66.38	OFF	OFF	OFF	OFF	OFF	51.9	62.36	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	05:00:00	26.49	67.82	67.06	OFF	OFF	OFF	OFF	OFF	52.2	63.11	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	06:00:00	24.46	69.27	67.67	OFF	OFF	OFF	OFF	OFF	52.4	63.82	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	07:00:00	23.45	70.64	68.10	OFF	OFF	OFF	OFF	OFF	52.7	64.54	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	08:00:00	21.40	50.16	56.12	OFF	OFF	ON	OFF	OFF	46.8	54.46	47.0	38.9	38.9	ON	OFF	OFF
1/14/2022	09:00:00	19.40	48.90	52.44	OFF	OFF	ON	OFF	OFF	46.9	52.24	47.0	26.4	26.4	ON	OFF	OFF
1/14/2022	10:00:00	18.40	48.65	51.96	OFF	OFF	ON	OFF	OFF	47.1	51.85	47.0	23.9	23.9	ON	OFF	OFF
1/14/2022	11:00:00	16.38	48.66	51.83	OFF	OFF	ON	OFF	OFF	47.0	51.76	47.0	22.2	22.2	ON	OFF	OFF
1/14/2022	12:00:00	15.38	48.52	51.65	OFF	OFF	ON	OFF	OFF	47.0	51.61	47.0	20.5	20.5	ON	OFF	OFF
1/14/2022	13:00:00	15.38	48.61	51.67	OFF	OFF	ON	OFF	OFF	46.9	51.76	47.0	23.2	23.2	ON	OFF	OFF
1/14/2022	14:00:00	15.38	48.79	51.87	OFF	OFF	ON	OFF	OFF	47.0	51.86	47.0	22.1	22.1	ON	OFF	OFF
1/14/2022	15:00:00	14.36	48.83	52.08	OFF	OFF	ON	OFF	OFF	47.0	52.03	47.0	23.1	23.1	ON	OFF	OFF
1/14/2022	16:00:00	13.36	48.74	51.81	OFF	OFF	ON	OFF	OFF	47.0	51.81	47.0	22.3	22.3	ON	OFF	OFF
1/14/2022	17:00:00	12.35	48.57	51.87	OFF	OFF	ON	OFF	OFF	46.9	51.66	47.0	20.0	20.0	ON	OFF	OFF
1/14/2022	18:00:00	10.34	48.30	51.49	OFF	OFF	ON	OFF	OFF	47.6	51.48	47.0	20.0	20.0	ON	OFF	OFF
1/14/2022	19:00:00	8.31	49.24	50.84	OFF	OFF	OFF	OFF	OFF	47.4	52.68	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	20:00:00	7.31	51.20	52.25	OFF	OFF	OFF	OFF	OFF	48.3	54.26	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	21:00:00	6.28	56.31	55.31	OFF	OFF	OFF	OFF	OFF	50.6	55.59	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	22:00:00	4.28	57.66	59.03	OFF	OFF	OFF	OFF	OFF	52.4	56.84	47.0	20.0	20.0	OFF	OFF	OFF
1/14/2022	23:00:00	2.25	59.05	61.50	OFF	OFF	OFF	OFF	OFF	53.5	58.00	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	00:00:00	0.24	59.61	62.79	OFF	OFF	OFF	OFF	OFF	54.4	59.09	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	01:00:00	-1.76	60.24	63.53	OFF	OFF	OFF	OFF	OFF	55.2	60.19	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	02:00:00	-2.76	61.07	64.14	OFF	OFF	OFF	OFF	OFF	55.9	61.15	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	03:00:00	-2.76	62.11	64.79	OFF	OFF	OFF	OFF	OFF	56.5	62.06	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	04:00:00	-2.76	63.60	65.58	OFF	OFF	OFF	OFF	OFF	57.1	62.92	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	05:00:00	-3.80	65.22	66.77	OFF	OFF	OFF	OFF	OFF	57.5	63.75	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	06:00:00	-4.81	66.63	68.00	OFF	OFF	OFF	OFF	OFF	57.9	64.52	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	07:00:00	-4.81	68.00	69.22	OFF	OFF	OFF	OFF	OFF	58.2	65.28	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	08:00:00	-4.81	68.39	70.19	OFF	OFF	OFF	OFF	OFF	58.5	65.96	47.0	20.0	20.0	OFF	OFF	OFF
1/15/2022	09:00:00	-4.81	64.56	65.96	OFF	OFF	OFF	ON	OFF	63.7	66.41	47.0	100.0	100.0	OFF	ON	OFF
1/15/2022	10:00:00	-3.80	61.34	64.99	OFF	OFF	OFF	ON	OFF	53.5	65.13	47.0	40.0	40.0	OFF	ON	OFF
1/15/2022	11:00:00	-1.79	49.04	51.58	OFF	OFF	OFF	ON	OFF	46.7	52.07	47.0	20.0	20.0	OFF	ON	OFF
1/15/2022	12:00:00	0.24	49.38	51.08	OFF	OFF	OFF	ON	OFF	48.9	51.66	47.0	20.0	20.0	OFF	ON	OFF
1/15/2022	13:00:00	3.28	48.52	51.60	OFF	OFF	OFF	ON	OFF	46.5	51.55	47.0	20.0	20.0	OFF	ON	OFF
1/15/2022	14:00:00	5.34	48.75	51.40	OFF	OFF	OFF	ON	OFF	47.0	51.84	47.0	20.0	20.0	OFF	ON	OFF
1/15/2022	15:00:00	7.36	48.27	51.83	OFF	OFF	OFF	ON	OFF	46.2	51.30	47.0	20.0	20.0	OFF	ON	OFF
