Date,Time,CP2.CHOAT,CCHWST,CCHWRT,CP2.CH1.M5,CP2.CH2.M10,CP2.CHWP1,CP2.CHWP2,CP2.CHWP3,CDWST,CDWRT,SQ1.CP2.CDWST.STPT,SQ1.CP2.CT2.SPD,SQ1.CP2.CT1.SPD,CP2.CNDP1,CP2.CNDP2
7/4/2022,22:00:00,72.4,53.72,54.28,1,0,0,0,0,75,77.16,78,20,20,0,0
7/4/2022,23:00:00,72.4,54.51,55.02,1,0,0,0,0,75.1,77.46,78,20,20,0,0
7/5/2022,00:00:00,71.4,55.68,56.13,1,0,0,0,0,75,77.69,78,20,20,0,0
7/5/2022,01:00:00,71.4,56.78,57.47,1,0,0,0,0,75,77.87,78,20,20,0,0
7/5/2022,02:00:00,70.37,57.9,58.76,1,0,0,0,0,74.9,78.02,78,20,20,0,0
7/5/2022,03:00:00,70.37,58.92,59.97,1,0,0,0,0,74.9,78.17,78,20,20,0,0
7/5/2022,04:00:00,70.37,59.99,61.14,1,0,0,0,0,74.8,78.28,78,20,20,0,0
7/5/2022,05:00:00,69.36,61.08,62.2,1,0,0,0,0,74.7,78.39,78,20,20,0,0
7/5/2022,06:00:00,69.36,62.22,63.23,1,0,0,0,0,74.6,78.47,78,20,20,0,0
7/5/2022,07:00:00,69.36,63.28,64.2,1,0,0,0,0,74.5,78.54,78,20,20,0,0
7/5/2022,08:00:00,69.36,59.3,62.54,1,0,0,1,0,83.7,86.32,78,20,20,0,1
7/5/2022,09:00:00,68.36,45.32,51.54,1,0,0,1,0,77.8,85.35,78,45.1,45.1,0,1
7/5/2022,10:00:00,68.36,45.32,52.07,1,0,0,1,0,78,84.82,78,46.8,46.8,0,1
7/5/2022,11:00:00,67.33,45.28,50.97,1,0,0,1,0,78.6,85.31,78,39.1,39.1,0,1
7/5/2022,12:00:00,66.3,45.3,50.84,1,0,0,1,0,78,84.94,78,43.2,43.2,0,1
7/5/2022,13:00:00,66.3,45.46,51.18,1,0,0,1,0,78,84.91,78,43,43,0,1
7/5/2022,14:00:00,67.32,45.57,51.8,1,0,0,1,0,78,85.29,78,45.1,45.1,0,1
7/5/2022,15:00:00,71.34,45.55,51.92,1,0,0,1,0,78,85.47,78,54,54,0,1
7/5/2022,16:00:00,77.39,45.32,52.46,1,0,0,1,0,78.1,86.24,78,63.5,63.5,0,1
7/5/2022,17:00:00,80.43,45.35,52.98,1,0,0,1,0,78.4,87.11,78,67.7,67.7,0,1
7/5/2022,18:00:00,80.43,45.35,53.02,1,0,0,1,0,78.2,86.68,78,63.4,63.4,0,1
7/5/2022,19:00:00,79.39,45.48,52.97,1,0,0,1,0,78.1,86.64,78,57.7,57.7,0,1
7/5/2022,20:00:00,76.37,45.06,51.36,1,0,0,1,0,77.8,85.16,78,47.9,47.9,0,1
7/5/2022,21:00:00,72.32,55.09,55.34,1,0,0,0,0,76,77.42,78,20,20,0,0
7/5/2022,22:00:00,71.31,54.77,55.7,1,0,0,0,0,76,78.09,78,20,20,0,0
7/5/2022,23:00:00,69.3,55.4,56.3,1,0,0,0,0,75.9,78.31,78,20,20,0,0
7/6/2022,00:00:00,69.3,56.39,57.23,1,0,0,0,0,75.8,78.46,78,20,20,0,0
7/6/2022,01:00:00,67.27,57.27,58.38,1,0,0,0,0,75.7,78.54,78,20,20,0,0
7/6/2022,02:00:00,67.27,58.24,59.55,1,0,0,0,0,75.6,78.62,78,20,20,0,0
7/6/2022,03:00:00,66.25,59.16,60.63,1,0,0,0,0,75.4,78.67,78,20,20,0,0
7/6/2022,04:00:00,66.25,60.04,61.66,1,0,0,0,0,75.2,78.7,78,20,20,0,0
7/6/2022,05:00:00,66.25,60.99,62.58,1,0,0,0,0,74.9,78.73,78,20,20,0,0
7/6/2022,06:00:00,66.25,62.04,63.5,1,0,0,0,0,74.7,78.74,78,20,20,0,0
7/6/2022,07:00:00,66.25,63.03,64.29,1,0,0,0,0,74.5,78.76,78,20,20,0,0
7/6/2022,08:00:00,66.25,62.96,62.96,1,0,0,0,1,73.6,75.66,78,20,20,0,0
7/6/2022,09:00:00,66.25,45.59,53.56,1,0,0,0,1,77.7,87.04,78,45.3,45.3,0,0
7/6/2022,10:00:00,67.27,45.39,51.6,1,0,0,0,1,78.3,85.5,78,38.3,38.3,0,0
7/6/2022,11:00:00,67.27,45.51,50.97,1,0,0,0,1,78.6,85.46,78,39.4,39.4,0,0
7/6/2022,12:00:00,69.28,45.64,51.53,1,0,0,0,1,78,84.82,78,37.7,37.7,0,0
7/6/2022,13:00:00,70.34,45.46,51.62,1,0,0,0,1,77.7,85.11,78,41,41,0,0
7/6/2022,14:00:00,70.34,45.33,51.71,1,0,0,0,1,78.2,85.59,78,43.6,43.6,0,0
7/6/2022,15:00:00,70.34,45.32,51.69,1,0,0,0,1,77.8,85.28,78,42.3,42.3,0,0
7/6/2022,16:00:00,71.34,45.17,51.71,1,0,0,0,1,78.7,86.16,78,46.1,46.1,0,0
7/6/2022,17:00:00,71.34,45.33,52.08,1,0,0,0,1,77.3,83.38,78,37.4,37.4,0,0
7/6/2022,18:00:00,71.34,45.33,51.53,1,0,0,0,1,77.9,85.17,78,41.9,41.9,0,0
7/6/2022,19:00:00,71.34,45.24,51.74,1,0,0,0,1,78.5,85.75,78,37.3,37.3,0,0
7/6/2022,20:00:00,70.34,45.15,50.77,1,0,0,0,1,78,84.6,78,35.9,35.9,0,0
7/6/2022,21:00:00,69.33,50.43,50.55,1,0,0,0,1,76.1,78.35,78,20,20,0,0
7/6/2022,22:00:00,69.33,50.7,51.36,1,0,0,0,0,74.8,77.91,78,20,20,0,0
7/6/2022,23:00:00,69.33,51.13,52.75,1,0,0,0,0,74.8,78.14,78,20,20,0,0
7/7/2022,00:00:00,67.32,51.69,54.23,1,0,0,0,0,74.8,78.26,78,20,20,0,0
7/7/2022,01:00:00,64.3,52.23,56.03,1,0,0,0,0,74.7,78.35,78,20,20,0,0
7/7/2022,02:00:00,63.29,52.8,57.84,1,0,0,0,0,74.6,78.41,78,20,20,0,0
7/7/2022,03:00:00,62.24,53.4,59.48,1,0,0,0,0,74.4,78.44,78,20,20,0,0
7/7/2022,04:00:00,61.24,54.37,60.92,1,0,0,0,0,74.2,78.46,78,20,20,0,0
7/7/2022,05:00:00,60.24,55.56,62.27,1,0,0,0,0,74,78.44,78,20,20,0,0
7/7/2022,06:00:00,60.24,56.73,63.57,1,0,0,0,0,73.8,78.43,78,20,20,0,0
7/7/2022,07:00:00,60.24,57.84,64.72,1,0,0,0,0,73.5,78.41,78,20,20,0,0
7/7/2022,08:00:00,63.26,58.92,65.75,1,0,0,0,0,72.4,78.37,78,20,20,0,0
7/7/2022,09:00:00,66.29,47.17,56.08,1,0,1,0,0,77.9,87.82,78,44.2,44.2,1,0
7/7/2022,10:00:00,70.36,45.48,51.63,1,0,1,0,0,77.9,85.56,78,38.4,38.4,1,0
7/7/2022,11:00:00,73.38,45.42,50.97,1,0,1,0,0,78.5,84.84,78,38.5,38.5,1,0
7/7/2022,12:00:00,74.42,45.32,51.35,1,0,1,0,0,78.1,85.09,78,41.2,41.2,1,0
7/7/2022,13:00:00,75.42,45.62,52.32,1,0,1,0,0,77.9,84.7,78,36.9,36.9,1,0
7/7/2022,14:00:00,76.42,45.53,52.32,1,0,1,0,0,78,85.88,78,43.7,43.7,1,0
7/7/2022,15:00:00,77.43,45.24,51.99,1,0,1,0,0,78,85.83,78,44.8,44.8,1,0
7/7/2022,16:00:00,77.43,45.19,51.96,1,0,1,0,0,77.8,85.69,78,43.8,43.8,1,0
7/7/2022,17:00:00,77.43,45.5,52.34,1,0,1,0,0,77.9,85.89,78,44.5,44.5,1,0
7/7/2022,18:00:00,77.43,45.53,51.96,1,0,1,0,0,77.8,85.49,78,43,43,1,0
7/7/2022,19:00:00,76.41,45.41,52.12,1,0,1,0,0,78.3,85.91,78,41.6,41.6,1,0
7/7/2022,20:00:00,76.41,45.32,51.53,1,0,1,0,0,78.3,85.52,78,43.7,43.7,1,0
7/7/2022,21:00:00,76.41,54.26,54.42,1,0,0,0,0,75.8,77.24,78,20,20,0,0
7/7/2022,22:00:00,74.41,53.92,54.77,1,0,0,0,0,75.9,78.12,78,20,20,0,0
7/7/2022,23:00:00,71.37,54.42,55.76,1,0,0,0,0,75.9,78.44,78,20,20,0,0
7/8/2022,00:00:00,70.37,54.98,57.21,1,0,0,0,0,75.8,78.67,78,20,20,0,0
7/8/2022,01:00:00,70.37,55.47,59.01,1,0,0,0,0,75.7,78.83,78,20,20,0,0
7/8/2022,02:00:00,69.37,56.03,60.81,1,0,0,0,0,75.6,78.96,78,20,20,0,0
7/8/2022,03:00:00,67.37,56.66,62.36,1,0,0,0,0,75.5,79.04,78,20,20,0,0
7/8/2022,04:00:00,67.37,57.63,63.77,1,0,0,0,0,75.3,79.11,78,20,20,0,0
7/8/2022,05:00:00,67.37,58.69,65.1,1,0,0,0,0,75.1,79.14,78,20,20,0,0
7/8/2022,06:00:00,67.37,59.75,66.3,1,0,0,0,0,74.9,79.16,78,20,20,0,0
7/8/2022,07:00:00,68.37,60.81,67.44,1,0,0,0,0,74.7,79.17,78,20,20,0,0
7/8/2022,08:00:00,68.37,62.43,63.64,1,0,0,1,0,75.2,77.02,78,20,20,0,1
7/8/2022,09:00:00,71.37,45.51,52.8,1,0,0,1,0,78.6,86.74,78,38.8,38.8,0,1
7/8/2022,10:00:00,74.42,45.33,52.16,1,0,0,1,0,78.1,86.23,78,43.5,43.5,0,1
7/8/2022,11:00:00,77.43,45.32,51.35,1,0,0,1,0,77.9,84.82,78,43.6,43.6,0,1
7/8/2022,12:00:00,79.47,45.5,51.99,1,0,0,1,0,77.8,84.82,78,40.8,40.8,0,1
7/8/2022,13:00:00,77.46,45.69,52.16,1,0,0,1,0,78,85.63,78,45.4,45.4,0,1
7/8/2022,14:00:00,78.47,45.71,52.55,1,0,0,1,0,77.9,85.74,78,46.6,46.6,0,1
7/8/2022,15:00:00,79.48,45.55,52.44,1,0,0,1,0,77.5,85.7,78,49.5,49.5,0,1
7/8/2022,16:00:00,79.48,45.17,52.44,1,0,0,1,0,77.3,84.87,78,48.7,48.7,0,1
7/8/2022,17:00:00,78.48,45.23,52.26,1,0,0,1,0,77.6,85.54,78,44.2,44.2,0,1
7/8/2022,18:00:00,77.46,45.24,52.19,1,0,0,1,0,78.8,86.42,78,45.9,45.9,0,1
7/8/2022,19:00:00,76.46,45.46,52.34,1,0,0,1,0,78.3,86.01,78,43.9,43.9,0,1
7/8/2022,20:00:00,74.46,45.32,51.22,1,0,0,1,0,78,85.2,78,41,41,0,1
7/8/2022,21:00:00,71.42,54.78,54.95,1,0,0,0,0,75.1,76.52,78,20,20,0,0
7/8/2022,22:00:00,70.42,54.37,55.31,1,0,0,0,0,75.2,77.55,78,20,20,0,0
7/8/2022,23:00:00,67.39,54.89,56.26,1,0,0,0,0,75.1,77.89,78,20,20,0,0
7/9/2022,00:00:00,65.34,55.4,57.56,1,0,0,0,0,74.9,78.09,78,20,20,0,0
7/9/2022,01:00:00,63.31,55.86,59.18,1,0,0,0,0,74.7,78.25,78,20,20,0,0
7/9/2022,02:00:00,62.3,56.35,60.78,1,0,0,0,0,74.5,78.37,78,20,20,0,0
7/9/2022,03:00:00,61.3,56.91,62.22,1,0,0,0,0,74.3,78.46,78,20,20,0,0
7/9/2022,04:00:00,61.3,57.81,63.48,1,0,0,0,0,74,78.49,78,20,20,0,0
7/9/2022,05:00:00,60.3,58.82,64.68,1,0,0,0,0,73.7,78.52,78,20,20,0,0
7/9/2022,06:00:00,58.23,59.88,65.84,1,0,0,0,0,73.3,78.51,78,20,20,0,0
7/9/2022,07:00:00,57.23,60.89,66.84,1,0,0,0,0,72.9,78.51,78,20,20,0,0
7/9/2022,08:00:00,60.24,47.44,53.92,1,0,0,0,1,77.9,85.88,78,35.7,35.7,0,0
7/9/2022,09:00:00,63.31,45.3,49.8,1,0,0,0,1,78,83.63,78,28.6,28.6,0,0
7/9/2022,10:00:00,66.34,45.51,50.39,1,0,0,0,1,78.1,84.51,78,31.8,31.8,0,0
7/9/2022,11:00:00,69.36,45.51,50.32,1,0,0,0,1,78.3,83.62,78,29.9,29.9,0,0
7/9/2022,12:00:00,70.36,45.26,50.84,1,0,0,0,1,78.7,84.49,78,32.1,32.1,0,0
7/9/2022,13:00:00,71.36,45.37,51.27,1,0,0,0,1,78.1,85.09,78,35.5,35.5,0,0
7/9/2022,14:00:00,70.35,45.51,51.8,1,0,0,0,1,77.8,84.71,78,35.2,35.2,0,0
7/9/2022,15:00:00,72.36,45.33,51.67,1,0,0,0,1,78.1,85.33,78,37.5,37.5,0,0
7/9/2022,16:00:00,72.36,45.28,51.99,1,0,0,0,1,78.3,86.23,78,37.4,37.4,0,0
7/9/2022,17:00:00,72.36,45.24,51.96,1,0,0,0,1,78.2,85.87,78,37.8,37.8,0,0
7/9/2022,18:00:00,72.36,45.66,52.19,1,0,0,0,1,78.2,85.59,78,37.4,37.4,0,0
7/9/2022,19:00:00,72.36,45.3,51.74,1,0,0,0,1,77.2,84.02,78,33.3,33.3,0,0
7/9/2022,20:00:00,71.36,45.12,50.64,1,0,0,0,1,78,84.42,78,31.9,31.9,0,0
7/9/2022,21:00:00,69.32,50.88,50.95,1,0,0,0,0,77.7,79.2,78,20,20,0,0
7/9/2022,22:00:00,68.31,50.72,51.92,1,0,0,0,0,77.5,79.97,78,20,20,0,0
7/9/2022,23:00:00,67.3,51.27,53.47,1,0,0,0,0,77.3,80.07,78,20,20,0,0
7/10/2022,00:00:00,66.3,51.9,55.32,1,0,0,0,0,77.1,80.11,78,20,20,0,0
7/10/2022,01:00:00,65.27,52.61,57.27,1,0,0,0,0,76.9,80.12,78,20,20,0,0
7/10/2022,02:00:00,63.27,53.31,59.12,1,0,0,0,0,76.5,80.11,78,20,20,0,0
7/10/2022,03:00:00,62.27,54.03,60.94,1,0,0,0,0,76.2,80.09,78,20,20,0,0
7/10/2022,04:00:00,61.25,54.96,62.63,1,0,0,0,0,75.8,80.04,78,20,20,0,0
7/10/2022,05:00:00,60.24,56.08,64.14,1,0,0,0,0,75.4,79.99,78,20,20,0,0
7/10/2022,06:00:00,60.24,57.23,65.49,1,0,0,0,0,74.9,79.94,78,20,20,0,0
7/10/2022,07:00:00,60.24,58.44,66.68,1,0,0,0,0,74.5,79.87,78,20,20,0,0
7/10/2022,08:00:00,64.32,59.61,67.73,1,0,0,0,0,72.9,79.83,78,20,20,0,0
7/10/2022,09:00:00,68.37,60.71,68.63,1,0,0,0,0,72.4,79.76,78,20,20,0,0
7/10/2022,10:00:00,71.39,56.55,63.86,1,0,1,0,0,78.3,86.54,78,36.7,36.7,1,0
7/10/2022,11:00:00,75.46,45.37,52.86,1,0,1,0,0,78.9,86.66,78,37.3,37.3,1,0
7/10/2022,12:00:00,77.49,45.35,52.12,1,0,1,0,0,78.2,84.65,78,36.7,36.7,1,0
7/10/2022,13:00:00,78.49,45.66,52.32,1,0,1,0,0,77.8,85.31,78,40.5,40.5,1,0
7/10/2022,14:00:00,80.5,45.39,52.12,1,0,1,0,0,77.8,85.64,78,40,40,1,0
7/10/2022,15:00:00,80.5,45.37,52.44,1,0,1,0,0,77.3,84.44,78,37.4,37.4,1,0
7/10/2022,16:00:00,81.55,45.69,52.68,1,0,1,0,0,78,86.25,78,43.2,43.2,1,0
7/10/2022,17:00:00,82.55,45.1,52.32,1,0,1,0,0,77.9,86.17,78,45.5,45.5,1,0
7/10/2022,18:00:00,82.55,45.51,52.8,1,0,1,0,0,78,86.37,78,42,42,1,0
7/10/2022,19:00:00,82.55,53.61,53.92,1,0,0,0,0,74,76.1,78,20,20,0,0
7/10/2022,20:00:00,80.46,53.43,54.5,1,0,0,0,0,75.1,77.42,78,20,20,0,0
7/10/2022,21:00:00,78.4,54.86,55.99,1,0,0,0,0,75.4,77.94,78,20,20,0,0
7/10/2022,22:00:00,76.4,56.13,57.9,1,0,0,0,0,75.6,78.34,78,20,20,0,0
7/10/2022,23:00:00,75.4,57.38,59.97,1,0,0,0,0,75.5,78.65,78,20,20,0,0
7/11/2022,00:00:00,73.39,58.76,61.8,1,0,0,0,0,75.4,78.92,78,20,20,0,0
7/11/2022,01:00:00,71.39,60.38,63.14,1,0,0,0,0,75.4,79.14,78,20,20,0,0
7/11/2022,02:00:00,70.38,61.8,64.32,1,0,0,0,0,75.2,79.32,78,20,20,0,0
7/11/2022,03:00:00,68.36,63.08,65.37,1,0,0,0,0,75.1,79.45,78,20,20,0,0
7/11/2022,04:00:00,66.34,64.2,66.27,1,0,0,0,0,74.9,79.55,78,20,20,0,0
7/11/2022,05:00:00,63.32,65.19,67.17,1,0,0,0,0,74.7,79.62,78,20,20,0,0
7/11/2022,06:00:00,64.32,66.09,67.94,1,0,0,0,0,74.4,79.67,78,20,20,0,0
7/11/2022,07:00:00,66.36,66.92,68.64,1,0,0,0,0,74.1,79.69,78,20,20,0,0
7/11/2022,08:00:00,68.39,62.04,64.76,1,0,0,1,0,80.7,84.39,78,20,20,0,1
7/11/2022,09:00:00,74.46,45.41,51.62,1,0,0,1,0,77.3,83.77,78,31.2,31.2,0,1
7/11/2022,10:00:00,76.46,45.32,52.75,1,0,0,1,0,78.1,86.26,78,36.9,36.9,0,1
7/11/2022,11:00:00,79.49,45.41,51.85,1,0,0,1,0,78.3,85.19,78,35,35,0,1
7/11/2022,12:00:00,82.59,45.37,51.87,1,0,0,1,0,77.2,84.13,78,37.6,37.6,0,1
7/11/2022,13:00:00,83.58,45.55,52.37,1,0,0,1,0,77.7,84.56,78,41.4,41.4,0,1
7/11/2022,14:00:00,85.58,45.26,52.52,1,0,0,1,0,78.5,86.45,78,41.2,41.2,0,1
7/11/2022,15:00:00,86.58,45.37,52.52,1,0,0,1,0,78.2,86.69,78,44.6,44.6,0,1
7/11/2022,16:00:00,86.58,45.55,52.88,1,0,0,1,0,78.1,86.26,78,44.8,44.8,0,1
7/11/2022,17:00:00,86.58,45.23,52.21,1,0,0,1,0,77.7,85.96,78,42.2,42.2,0,1
7/11/2022,18:00:00,85.58,45.17,52.05,1,0,0,1,0,78,85.76,78,46.5,46.5,0,1
7/11/2022,19:00:00,83.49,45.39,52.52,1,0,0,1,0,78.1,86.35,78,49.9,49.9,0,1
7/11/2022,20:00:00,82.49,45.32,51.62,1,0,0,1,0,78.3,85.2,78,42.3,42.3,0,1
7/11/2022,21:00:00,82.49,52.88,53,1,0,0,0,0,78.7,80.24,78,20,20,0,0
7/11/2022,22:00:00,74.28,52.68,53.2,1,0,0,0,0,78.6,81.2,78,20,20,0,0
7/11/2022,23:00:00,73.28,53.83,54.3,1,0,0,0,0,78.4,81.43,78,20,20,0,0
7/12/2022,00:00:00,73.28,55.14,55.58,1,0,0,0,0,78.2,81.59,78,20,20,0,0
7/12/2022,01:00:00,75.31,56.44,57.07,1,0,0,0,0,78.2,81.72,78,20,20,0,0
7/12/2022,02:00:00,75.31,57.68,58.46,1,0,0,0,0,78.1,81.84,78,20,20,0,0
7/12/2022,03:00:00,74.28,58.92,59.82,1,0,0,0,0,77.9,81.92,78,20,20,0,0
7/12/2022,04:00:00,74.28,60.29,61.08,1,0,0,0,0,77.8,81.98,78,20,20,0,0
7/12/2022,05:00:00,73.28,61.66,62.27,1,0,0,0,0,77.6,82.01,78,20,20,0,0
7/12/2022,06:00:00,71.25,62.97,63.39,1,0,0,0,0,77.4,82.05,78,20,20,0,0
7/12/2022,07:00:00,71.25,64.13,64.43,1,0,0,0,0,77.2,82.05,78,20,20,0,0
7/12/2022,08:00:00,72.28,61.39,63.15,1,0,0,0,1,76.2,78.65,78,20,20,0,0
7/12/2022,09:00:00,73.29,45.48,53.29,1,0,0,0,1,77.7,86.9,78,52.5,52.5,0,0
7/12/2022,10:00:00,75.31,45.28,53.31,1,0,0,0,1,78,87.44,78,52,52,0,0
7/12/2022,11:00:00,76.32,45.24,52.46,1,0,0,0,1,78.1,86.48,78,48.6,48.6,0,0
7/12/2022,12:00:00,78.37,45.69,52.35,1,0,0,0,1,78.1,85.8,78,45.3,45.3,0,0
7/12/2022,13:00:00,79.44,45.53,52.77,1,0,0,0,1,77.9,86,78,47.3,47.3,0,0
7/12/2022,14:00:00,73.31,45.06,52.25,1,0,0,0,1,77.8,86.29,78,50.4,50.4,0,0
7/12/2022,15:00:00,76.34,45.5,52.62,1,0,0,0,1,77.9,86.01,78,50.9,50.9,0,0
7/12/2022,16:00:00,79.41,45.32,52.43,1,0,0,0,1,77.6,84.61,78,45.6,45.6,0,0
7/12/2022,17:00:00,77.31,45.3,52.28,1,0,0,0,1,78.4,86.29,78,45.1,45.1,0,0
7/12/2022,18:00:00,76.25,45.48,52.37,1,0,0,0,1,78.7,86.31,78,44.3,44.3,0,0
7/12/2022,19:00:00,76.25,45.35,52.1,1,0,0,0,1,78.3,85.83,78,43.8,43.8,0,0
7/12/2022,20:00:00,75.2,45.19,51.09,1,0,0,0,1,77.8,84.96,78,40.7,40.7,0,0
7/12/2022,21:00:00,74.26,52.01,52.07,1,0,0,0,0,76.8,78.29,78,20,20,0,0
7/12/2022,22:00:00,73.18,51.85,52.26,1,0,0,0,0,76.8,79.26,78,20,20,0,0
7/12/2022,23:00:00,71.15,52.86,53.69,1,0,0,0,0,76.7,79.46,78,20,20,0,0
7/13/2022,00:00:00,69.14,54.1,55.04,1,0,0,0,0,76.5,79.61,78,20,20,0,0
7/13/2022,01:00:00,68.12,55.34,56.48,1,0,0,0,0,76.4,79.71,78,20,20,0,0
7/13/2022,02:00:00,67.12,56.57,57.88,1,0,0,0,0,76.4,79.77,78,20,20,0,0
7/13/2022,03:00:00,67.12,57.7,59.18,1,0,0,0,0,76.1,79.83,78,20,20,0,0
7/13/2022,04:00:00,66.09,58.96,60.42,1,0,0,0,0,76,79.88,78,20,20,0,0
7/13/2022,05:00:00,65.09,60.29,61.57,1,0,0,0,0,75.8,79.91,78,20,20,0,0
7/13/2022,06:00:00,63.03,61.55,62.63,1,0,0,0,0,75.5,79.91,78,20,20,0,0
7/13/2022,07:00:00,63.03,62.7,63.77,1,0,0,0,0,75.2,79.91,78,20,20,0,0
7/13/2022,08:00:00,66.07,60.49,62.74,1,0,1,0,0,78.5,80.92,78,20,20,1,0
7/13/2022,09:00:00,68.12,45.33,52.26,1,0,1,0,0,77.7,85.14,78,41.1,41.1,1,0
7/13/2022,10:00:00,70.15,45.3,51.85,1,0,1,0,0,78.2,85.93,78,41.5,41.5,1,0
7/13/2022,11:00:00,74.16,45.51,51.33,1,0,1,0,0,77.8,84.21,78,34.2,34.2,1,0
7/13/2022,12:00:00,73.16,45.51,51.74,1,0,1,0,0,78.3,85.41,78,41,41,1,0
7/13/2022,13:00:00,74.17,45.51,52.23,1,0,1,0,0,78.1,85.71,78,41.7,41.7,1,0
7/13/2022,14:00:00,74.17,45.55,52.01,1,0,1,0,0,78.2,85.92,78,39.2,39.2,1,0
7/13/2022,15:00:00,71.15,45.64,51.74,1,0,1,0,0,77.8,85.04,78,37.2,37.2,1,0
7/13/2022,16:00:00,73.18,45.44,51.74,1,0,1,0,0,78.1,85.57,78,38.4,38.4,1,0
7/13/2022,17:00:00,TIME (2),45.33,51.65,TIME (2),TIME (2),TIME (2),TIME (2),TIME (2),77.9,85.33,78,36.5,TIME (2),TIME (2),TIME (2)
7/13/2022,18:00:00,73.18,45.48,51.65,1,0,1,0,0,77.9,85.17,78,35,35,1,0
7/13/2022,19:00:00,70.13,45.33,51.18,1,0,1,0,0,78,84.61,78,35,35,1,0
7/13/2022,20:00:00,70.13,45.15,50.54,1,0,1,0,0,77.8,85.11,78,33.7,33.7,1,0
7/13/2022,21:00:00,70.13,50.82,50.86,1,0,1,0,0,78,79.41,78,20,20,0,0
7/13/2022,22:00:00,68.12,50.73,51.58,1,0,0,0,0,77.9,79.89,78,20,20,0,0
7/13/2022,23:00:00,68.12,51.22,53.07,1,0,0,0,0,77.6,79.92,78,20,20,0,0
7/14/2022,00:00:00,66.1,51.8,54.84,1,0,0,0,0,77.4,79.92,78,20,20,0,0
7/14/2022,01:00:00,65.09,52.34,56.8,1,0,0,0,0,77.2,79.91,78,20,20,0,0
7/14/2022,02:00:00,64.07,52.91,58.62,1,0,0,0,0,76.9,79.88,78,20,20,0,0
7/14/2022,03:00:00,63,53.67,60.26,1,0,0,0,0,76.6,79.84,78,20,20,0,0
7/14/2022,04:00:00,61.99,54.82,61.66,1,0,0,0,0,76.3,79.8,78,20,20,0,0
7/14/2022,05:00:00,60.99,56.01,63.03,1,0,0,0,0,75.9,79.75,78,20,20,0,0
7/14/2022,06:00:00,60.99,57.29,64.32,1,0,0,0,0,75.6,79.69,78,20,20,0,0
7/14/2022,07:00:00,60.99,58.51,65.33,1,0,0,0,0,75.2,79.63,78,20,20,0,0
7/14/2022,08:00:00,63,59.28,62.52,1,0,0,1,0,82.8,85.53,78,20,20,0,1
7/14/2022,09:00:00,67.06,45.42,51.11,1,0,0,1,0,78.1,85.04,78,37,37,0,1
7/14/2022,10:00:00,71.12,45.46,51.6,1,0,0,1,0,78.6,85.31,78,36.2,36.2,0,1
7/14/2022,11:00:00,74.12,45.64,51.06,1,0,0,1,0,77.8,84.31,78,34.5,34.5,0,1
7/14/2022,12:00:00,76.15,45.46,51.2,1,0,0,1,0,78.3,84.74,78,34.7,34.7,0,1
7/14/2022,13:00:00,77.19,45.64,52.14,1,0,0,1,0,77.4,85.26,78,36.8,36.8,0,1
7/14/2022,14:00:00,76.18,45.39,51.85,1,0,0,1,0,78.1,85.56,78,42.2,42.2,0,1
7/14/2022,15:00:00,77.19,45.08,51.67,1,0,0,1,0,77.7,85.76,78,42.5,42.5,0,1
7/14/2022,16:00:00,79.27,45.64,52.3,1,0,0,1,0,78.1,85.22,78,37.8,37.8,0,1
7/14/2022,17:00:00,78.27,45.53,51.89,1,0,0,1,0,77.8,85.38,78,40.2,40.2,0,1
7/14/2022,18:00:00,78.27,45.28,51.96,1,0,0,1,0,78,85.67,78,40.7,40.7,0,1
7/14/2022,19:00:00,78.27,45.53,52.07,1,0,0,1,0,78.6,86.06,78,37.6,37.6,0,1
7/14/2022,20:00:00,78.27,45.12,51.42,1,0,0,1,0,77.6,83.08,78,31.4,31.4,0,1
7/14/2022,21:00:00,76.25,52.16,52.25,1,0,0,0,0,78.1,79.59,78,20,20,0,0
7/14/2022,22:00:00,74.25,51.89,52.43,1,0,0,0,0,78.1,80.26,78,20,20,0,0
7/14/2022,23:00:00,71.19,52.75,53.31,1,0,0,0,0,77.9,80.36,78,20,20,0,0
7/15/2022,00:00:00,69.18,54.14,54.46,1,0,0,0,0,77.7,80.4,78,20,20,0,0
7/15/2022,01:00:00,67.18,55.31,55.81,1,0,0,0,0,77.5,80.39,78,20,20,0,0
7/15/2022,02:00:00,65.15,56.53,57.25,1,0,0,0,0,77.3,80.37,78,20,20,0,0
7/15/2022,03:00:00,65.15,57.72,58.53,1,0,0,0,0,77,80.33,78,20,20,0,0
7/15/2022,04:00:00,64.15,58.91,59.75,1,0,0,0,0,76.6,80.29,78,20,20,0,0
7/15/2022,05:00:00,63.15,60.15,60.83,1,0,0,0,0,76.2,80.25,78,20,20,0,0
7/15/2022,06:00:00,61.13,61.32,61.86,1,0,0,0,0,75.8,80.18,78,20,20,0,0
7/15/2022,07:00:00,60.13,62.42,62.9,1,0,0,0,0,75.4,80.12,78,20,20,0,0
7/15/2022,08:00:00,66.21,62.92,63.03,1,0,0,0,1,73.1,74.24,78,20,20,0,0
7/15/2022,09:00:00,70.31,46.13,54.75,1,0,0,0,1,77.8,87.36,78,41.3,41.3,0,0
7/15/2022,10:00:00,73.38,45.37,51.92,1,0,0,0,1,77.7,84.78,78,32.7,32.7,0,0
