DateTime,SQ1_CP1_DF_OAT,1CHWR
7/8/2022 4:00:00,66.8,51.01
7/8/2022 5:00:00,67.11,50.97
7/8/2022 6:00:00,66.91,50.79
7/8/2022 7:00:00,68.59,52.27
7/8/2022 8:00:00,68.95,53.92
7/8/2022 9:00:00,71.36,56.44
7/8/2022 10:00:00,74.73,58.86
7/8/2022 11:00:00,77.34,57.2
7/8/2022 12:00:00,79.46,56.95
7/8/2022 13:00:00,77.18,56.59
7/8/2022 14:00:00,79.18,57.13
7/8/2022 15:00:00,79.41,57.31
7/8/2022 16:00:00,78.87,57.52
7/8/2022 17:00:00,78.22,57.2
7/8/2022 18:00:00,77.79,57.16
7/8/2022 19:00:00,76.77,56.84
7/8/2022 20:00:00,74.23,56.7
7/8/2022 21:00:00,71.8,55.53
7/8/2022 22:00:00,69.74,53.87
7/8/2022 23:00:00,67.2,52.72
7/9/2022 0:00:00,64.95,51.94
7/9/2022 1:00:00,63.11,51.62
7/9/2022 2:00:00,62.02,TIME (0)
7/9/2022 3:00:00,60.92,50.83
7/9/2022 4:00:00,60.96,50.54
7/9/2022 5:00:00,59.82,50.11
7/9/2022 6:00:00,57.32,49.64
7/9/2022 7:00:00,57.58,49.57
7/9/2022 8:00:00,60.51,50.22
7/9/2022 9:00:00,63.55,55.94
7/9/2022 10:00:00,66.09,56.73
7/9/2022 11:00:00,69.64,56.84
7/9/2022 12:00:00,70.27,57.72
7/9/2022 13:00:00,71.15,58.05
7/9/2022 14:00:00,70.77,56.86
7/9/2022 15:00:00,72.61,57.07
7/9/2022 16:00:00,72.25,58.19
7/9/2022 17:00:00,72.49,58.93
7/9/2022 18:00:00,73,58.89
7/9/2022 19:00:00,72.74,58.21
7/9/2022 20:00:00,70.77,57.27
7/9/2022 21:00:00,69.05,58.46
7/9/2022 22:00:00,67.85,54
7/9/2022 23:00:00,67.23,51.33
7/10/2022 0:00:00,66.52,50.32
7/10/2022 1:00:00,64.85,50
7/10/2022 2:00:00,62.97,TIME (-1)
7/10/2022 3:00:00,61.55,49.59
7/10/2022 4:00:00,61.04,49.41
7/10/2022 5:00:00,59.98,49.26
7/10/2022 6:00:00,59.78,49.19
7/10/2022 7:00:00,61,49.59
7/10/2022 8:00:00,65.24,51.64
7/10/2022 9:00:00,67.8,53.08
7/10/2022 10:00:00,71.98,56.98
7/10/2022 11:00:00,75.52,59.07
7/10/2022 12:00:00,77.71,60.26
7/10/2022 13:00:00,79.33,61.02
7/10/2022 14:00:00,80.47,61.66
7/10/2022 15:00:00,80.88,58.96
7/10/2022 16:00:00,81.86,58.14
7/10/2022 17:00:00,82.18,58.06
7/10/2022 18:00:00,82.19,58.1
7/10/2022 19:00:00,81.78,57.06
7/10/2022 20:00:00,80.12,57.56
7/10/2022 21:00:00,78.11,53.53
7/10/2022 22:00:00,75.97,52.75
7/10/2022 23:00:00,74.72,51.19
7/11/2022 0:00:00,73.31,50.63
7/11/2022 1:00:00,71.49,50.27
7/11/2022 2:00:00,69.64,TIME (0)
7/11/2022 3:00:00,68,50.02
7/11/2022 4:00:00,65.74,49.59
7/11/2022 5:00:00,63.34,49.42
7/11/2022 6:00:00,64.73,49.57
7/11/2022 7:00:00,66.67,49.93
7/11/2022 8:00:00,69.18,52.11
7/11/2022 9:00:00,74.41,57.18
7/11/2022 10:00:00,77.15,56.89
7/11/2022 11:00:00,79.89,56.17
7/11/2022 12:00:00,82.44,56.5
7/11/2022 13:00:00,83.87,56.53
7/11/2022 14:00:00,85.88,57.18
7/11/2022 15:00:00,86.61,57.07
7/11/2022 16:00:00,87.07,57.15
7/11/2022 17:00:00,86.52,55.85
7/11/2022 18:00:00,85.16,57.38
7/11/2022 19:00:00,83.6,55
7/11/2022 20:00:00,82.04,54.46
7/11/2022 21:00:00,81.77,56.66
7/11/2022 22:00:00,74.15,55.08
7/11/2022 23:00:00,73.22,54
7/12/2022 0:00:00,72.91,53.31
7/12/2022 1:00:00,75.21,53.58
7/12/2022 2:00:00,74.51,53.33
7/12/2022 3:00:00,74.22,53.33
7/12/2022 4:00:00,74.67,52.68
7/12/2022 5:00:00,73,52.3
7/12/2022 6:00:00,71.1,52.21
7/12/2022 7:00:00,70.84,53.29
7/12/2022 8:00:00,72.48,55.27
7/12/2022 9:00:00,73.05,60.06
7/12/2022 10:00:00,75.73,59.04
7/12/2022 11:00:00,76.04,57.67
7/12/2022 12:00:00,78.6,57.34
7/12/2022 13:00:00,79.51,57.27
7/12/2022 14:00:00,72.46,57.24
7/12/2022 15:00:00,76.49,57.42
7/12/2022 16:00:00,79.84,57.38
7/12/2022 17:00:00,76.81,57.38
7/12/2022 18:00:00,76.28,57.42
7/12/2022 19:00:00,75.71,56.28
7/12/2022 20:00:00,74.47,56.17
7/12/2022 21:00:00,73.34,56.66
7/12/2022 22:00:00,72.43,54.28
7/12/2022 23:00:00,70.76,52.84
7/13/2022 0:00:00,68.83,52.03
7/13/2022 1:00:00,67.84,51.53
7/13/2022 2:00:00,66.94,51.13
7/13/2022 3:00:00,66.57,50.68
7/13/2022 4:00:00,65.94,50.27
7/13/2022 5:00:00,64.57,50.56
7/13/2022 6:00:00,62.76,50.29
7/13/2022 7:00:00,63.11,50.86
7/13/2022 8:00:00,66.28,52.74
7/13/2022 9:00:00,68.94,55.4
7/13/2022 10:00:00,70.35,55.69
7/13/2022 11:00:00,74.34,56.12
7/13/2022 12:00:00,73.1,55.69
7/13/2022 13:00:00,74.27,56.19
7/13/2022 14:00:00,73.37,55.72
7/13/2022 15:00:00,71.7,55.58
7/13/2022 16:00:00,73.13,55.76
7/13/2022 17:00:00,73.22,55.11
7/13/2022 18:00:00,73.45,55.54
7/13/2022 19:00:00,69.83,55.08
7/13/2022 20:00:00,70.35,55.65
7/13/2022 21:00:00,68.89,55.98
7/13/2022 22:00:00,68.11,54.43
7/13/2022 23:00:00,67.45,53.42
7/14/2022 0:00:00,65.34,52.63
7/14/2022 1:00:00,64.31,51.69
7/14/2022 2:00:00,63.64,TIME (0)
7/14/2022 3:00:00,62.58,51.19
7/14/2022 4:00:00,61.73,50.97
7/14/2022 5:00:00,61.09,50.68
7/14/2022 6:00:00,60.48,50.65
7/14/2022 7:00:00,61.45,50.9
7/14/2022 8:00:00,63.84,52.23
7/14/2022 9:00:00,67.25,57.25
7/14/2022 10:00:00,71.82,56.61
7/14/2022 11:00:00,74.64,57.04
7/14/2022 12:00:00,75.85,58.62
7/14/2022 13:00:00,77.08,59.23
7/14/2022 14:00:00,75.99,56.35
7/14/2022 15:00:00,77.71,56.39
7/14/2022 16:00:00,78.97,56.35
7/14/2022 17:00:00,77.79,56.14
7/14/2022 18:00:00,77.82,56.5
7/14/2022 19:00:00,77.46,56.23
7/14/2022 20:00:00,77.77,55.67
7/14/2022 21:00:00,75.64,56.16
7/14/2022 22:00:00,73.34,54.61
7/14/2022 23:00:00,70.48,53.02
7/15/2022 0:00:00,68.92,52.2
7/15/2022 1:00:00,66.78,51.73
7/15/2022 2:00:00,65.26,51.22
7/15/2022 3:00:00,64.31,50.79
7/15/2022 4:00:00,63.37,50.43
7/15/2022 5:00:00,62.55,50.2
7/15/2022 6:00:00,61.2,50
7/15/2022 7:00:00,61.07,50.29
7/15/2022 8:00:00,66.57,51.58
7/15/2022 9:00:00,70.4,57.04
7/15/2022 10:00:00,74.12,56.86
7/15/2022 11:00:00,75.5,55.51
7/15/2022 12:00:00,77.38,55.51
7/15/2022 13:00:00,77.5,55.78
7/15/2022 14:00:00,79.63,56.21
7/15/2022 15:00:00,79.62,56.32
7/15/2022 16:00:00,79.51,56.17
7/15/2022 17:00:00,79.96,56.57
7/15/2022 18:00:00,79.44,56.75
7/15/2022 19:00:00,76.08,56.5
7/15/2022 20:00:00,75.72,55.74
7/15/2022 21:00:00,74.06,57.16
7/15/2022 22:00:00,72.97,53.73
7/15/2022 23:00:00,72.32,51.84
7/16/2022 0:00:00,72.43,51.24
7/16/2022 1:00:00,72.3,50.67
7/16/2022 2:00:00,71.96,TIME (0)
7/16/2022 3:00:00,70.38,50.45
7/16/2022 4:00:00,69.46,50.41
7/16/2022 5:00:00,68.48,50.14
7/16/2022 6:00:00,67.45,50.04
7/16/2022 7:00:00,67.11,50.88
7/16/2022 8:00:00,70.09,52.68
7/16/2022 9:00:00,74.7,55.02
7/16/2022 10:00:00,77.14,56.46
7/16/2022 11:00:00,78.78,56.39
7/16/2022 12:00:00,80.76,56.48
7/16/2022 13:00:00,82.17,56.7
7/16/2022 14:00:00,81.4,57.02
7/16/2022 15:00:00,83.91,55.31
7/16/2022 16:00:00,83.84,56.07
7/16/2022 17:00:00,83.47,55.92
7/16/2022 18:00:00,81.37,55.96
7/16/2022 19:00:00,79.2,55
7/16/2022 20:00:00,77.03,54.07
7/16/2022 21:00:00,75.26,54.5
7/16/2022 22:00:00,73.39,52.45
7/16/2022 23:00:00,73.21,52.59
7/17/2022 0:00:00,72.93,52.63
7/17/2022 1:00:00,71.71,51.94
7/17/2022 2:00:00,70.78,TIME (0)
7/17/2022 3:00:00,70.42,51.04
7/17/2022 4:00:00,69.39,50.65
7/17/2022 5:00:00,68.85,50.58
7/17/2022 6:00:00,68.18,50.32
7/17/2022 7:00:00,68.43,51.62
7/17/2022 8:00:00,71.62,52.86
7/17/2022 9:00:00,73.87,54.01
7/17/2022 10:00:00,75.26,56.14
7/17/2022 11:00:00,77.82,56.57
7/17/2022 12:00:00,78.95,56.21
7/17/2022 13:00:00,79.01,56.57
7/17/2022 14:00:00,80.68,57.58
7/17/2022 15:00:00,81.62,56.61
7/17/2022 16:00:00,82.77,55.45
7/17/2022 17:00:00,82.8,55.81
7/17/2022 18:00:00,80.46,55.63
7/17/2022 19:00:00,78.49,55.49
7/17/2022 20:00:00,76.3,55.06
7/17/2022 21:00:00,74.91,51.93
7/17/2022 22:00:00,74.04,52.29
7/17/2022 23:00:00,73.45,51.21
7/18/2022 0:00:00,73.78,50.31
7/18/2022 1:00:00,72.48,50.63
7/18/2022 2:00:00,70.99,TIME (-1)
7/18/2022 3:00:00,69.94,50.83
7/18/2022 4:00:00,69.21,50.7
7/18/2022 5:00:00,68.52,50.45
7/18/2022 6:00:00,68.1,50.34
7/18/2022 7:00:00,68.54,51.26
7/18/2022 8:00:00,68.59,52.84
7/18/2022 9:00:00,69.02,58.46
7/18/2022 10:00:00,70.09,61.48
7/18/2022 11:00:00,70.24,57.99
7/18/2022 12:00:00,71.7,57.49
7/18/2022 13:00:00,73.87,57.18
7/18/2022 14:00:00,75.38,57.33
7/18/2022 15:00:00,75.79,57.65
7/18/2022 16:00:00,79.12,57.04
7/18/2022 17:00:00,80,57.06
7/18/2022 18:00:00,80.83,57.24
7/18/2022 19:00:00,81.25,56.41
7/18/2022 20:00:00,81.7,55.58
7/18/2022 21:00:00,80.83,54.72
7/18/2022 22:00:00,78.45,53.13
7/18/2022 23:00:00,75.89,51.67
7/19/2022 0:00:00,73.68,51.17
7/19/2022 1:00:00,71.76,50.61
7/19/2022 2:00:00,71.23,50.49
7/19/2022 3:00:00,71.18,50.32
7/19/2022 4:00:00,71.68,50.22
7/19/2022 5:00:00,70.92,50.07
7/19/2022 6:00:00,71.02,50.2
7/19/2022 7:00:00,71.2,51.35
7/19/2022 8:00:00,73.99,53.04
7/19/2022 9:00:00,77.09,57.92
7/19/2022 10:00:00,80.3,56.25
7/19/2022 11:00:00,84.23,56.39
7/19/2022 12:00:00,87.95,56.57
7/19/2022 13:00:00,89.42,56.71
7/19/2022 14:00:00,91.45,57.04
7/19/2022 15:00:00,92.7,57.29
7/19/2022 16:00:00,92.34,56.71
7/19/2022 17:00:00,94.22,59.94
7/19/2022 18:00:00,93.82,59.94
7/19/2022 19:00:00,92.18,59.04
7/19/2022 20:00:00,90.35,58.75
7/19/2022 21:00:00,88.38,58.39
7/19/2022 22:00:00,86.83,56.19
7/19/2022 23:00:00,83.04,54.68
7/20/2022 0:00:00,81.57,52.48
7/20/2022 1:00:00,80.52,52.05
7/20/2022 2:00:00,80.62,51.91
7/20/2022 3:00:00,79.69,51.64
7/20/2022 4:00:00,79.25,51.35
7/20/2022 5:00:00,78.64,51.46
7/20/2022 6:00:00,77.5,51.33
7/20/2022 7:00:00,76.09,52.99
7/20/2022 8:00:00,77.09,53.35
7/20/2022 9:00:00,80.66,55.22
7/20/2022 10:00:00,84.39,56.75
7/20/2022 11:00:00,85.87,58.3
7/20/2022 12:00:00,86.19,57.31
7/20/2022 13:00:00,85.4,57.24
7/20/2022 14:00:00,85.06,57.24
7/20/2022 15:00:00,86.31,57.18
7/20/2022 16:00:00,87.96,56.97
7/20/2022 17:00:00,87.45,60.04
7/20/2022 18:00:00,87.21,60.04
7/20/2022 19:00:00,86.51,59.22
7/20/2022 20:00:00,86.26,59.36
7/20/2022 21:00:00,84.78,55.67
7/20/2022 22:00:00,79.13,54.64
7/20/2022 23:00:00,76.21,53.38
7/21/2022 0:00:00,74.88,52.74
7/21/2022 1:00:00,74.84,52.41
7/21/2022 2:00:00,74.49,TIME (-1)
7/21/2022 3:00:00,73.45,52.09
7/21/2022 4:00:00,72.44,52.09
7/21/2022 5:00:00,71.76,51.66
7/21/2022 6:00:00,72.07,51.69
7/21/2022 7:00:00,71.2,53.22
7/21/2022 8:00:00,73.94,54.09
7/21/2022 9:00:00,76.03,54.97
7/21/2022 10:00:00,78.32,56.34
7/21/2022 11:00:00,78.86,56.08
7/21/2022 12:00:00,82.51,56.19
7/21/2022 13:00:00,83.32,56.26
7/21/2022 14:00:00,85.71,56.41
7/21/2022 15:00:00,85.8,56.34
7/21/2022 16:00:00,86.87,55.98
7/21/2022 17:00:00,87.59,59.11
7/21/2022 18:00:00,86.73,59.36
7/21/2022 19:00:00,86.88,59.18
7/21/2022 20:00:00,85.32,59
7/21/2022 21:00:00,83.3,58.59
7/21/2022 22:00:00,81.31,56.1
7/21/2022 23:00:00,79.85,52.59
7/22/2022 0:00:00,77.74,51.66
7/22/2022 1:00:00,77.09,51.3
7/22/2022 2:00:00,75.94,TIME (0)
7/22/2022 3:00:00,73.5,50.63
7/22/2022 4:00:00,71.83,50.34
7/22/2022 5:00:00,70.67,50.34
7/22/2022 6:00:00,69.75,50.27
7/22/2022 7:00:00,70.19,53.2
7/22/2022 8:00:00,73.07,55.58
7/22/2022 9:00:00,77.25,57.81
7/22/2022 10:00:00,79.57,55.83
7/22/2022 11:00:00,82.57,56.16
7/22/2022 12:00:00,83.82,56.41
7/22/2022 13:00:00,84.31,55.94
7/22/2022 14:00:00,84.41,56.62
7/22/2022 15:00:00,84.62,56.8
7/22/2022 16:00:00,83,57.24
7/22/2022 17:00:00,90.15,59.47
7/22/2022 18:00:00,89.01,59.74
7/22/2022 19:00:00,87.46,59.92
7/22/2022 20:00:00,85.53,59.67
7/22/2022 21:00:00,83.45,55.17
7/22/2022 22:00:00,81.41,53.13
7/22/2022 23:00:00,79.88,53.31
7/23/2022 0:00:00,78.53,52.84
7/23/2022 1:00:00,76.93,52.65
7/23/2022 2:00:00,76.52,52.61
7/23/2022 3:00:00,78.54,52.61
7/23/2022 4:00:00,77.31,52.21
7/23/2022 5:00:00,76,52.03
7/23/2022 6:00:00,73.65,52.07
7/23/2022 7:00:00,73.8,53.76
7/23/2022 8:00:00,77.09,54.45
7/23/2022 9:00:00,80.89,59.9
7/23/2022 10:00:00,84.81,61.84
7/23/2022 11:00:00,83.79,58.86
7/23/2022 12:00:00,86.08,59.18
7/23/2022 13:00:00,88.9,59.47
7/23/2022 14:00:00,88.42,58.75
7/23/2022 15:00:00,89.21,57.99
7/23/2022 16:00:00,88.71,58.5
7/23/2022 17:00:00,89.75,58.5
7/23/2022 18:00:00,89.99,58.35
7/23/2022 19:00:00,89.86,57.16
7/23/2022 20:00:00,85.73,56.34
7/23/2022 21:00:00,83,55.6
7/23/2022 22:00:00,80.72,55.92
7/23/2022 23:00:00,78.23,54.48
7/24/2022 0:00:00,76.16,53.22
7/24/2022 1:00:00,75.22,52.9
7/24/2022 2:00:00,74.05,TIME (-1)
7/24/2022 3:00:00,71.8,52.41
7/24/2022 4:00:00,71.86,51.91
7/24/2022 5:00:00,71.4,51.87
7/24/2022 6:00:00,71.52,51.84
7/24/2022 7:00:00,72.01,54.1
7/24/2022 8:00:00,74.27,54.5
7/24/2022 9:00:00,75.36,56.05
7/24/2022 10:00:00,74.58,60.69
7/24/2022 11:00:00,75.01,61.56
7/24/2022 12:00:00,74.48,62.17
7/24/2022 13:00:00,76.55,60.22
7/24/2022 14:00:00,78.76,57.24
7/24/2022 15:00:00,81.81,57.49
7/24/2022 16:00:00,84.72,57.56
7/24/2022 17:00:00,85.83,57.67
7/24/2022 18:00:00,85.19,57.49
7/24/2022 19:00:00,85.62,56.41
7/24/2022 20:00:00,84,56.98
7/24/2022 21:00:00,82.7,54.03
7/24/2022 22:00:00,79.94,53.53
7/24/2022 23:00:00,74.95,52.66
7/25/2022 0:00:00,74.89,52.34
7/25/2022 1:00:00,72.92,51.98
7/25/2022 2:00:00,70.86,TIME (0)
7/25/2022 3:00:00,69.61,51.1
7/25/2022 4:00:00,67.39,50.59
7/25/2022 5:00:00,66.19,49.96
7/25/2022 6:00:00,65.37,50.02
7/25/2022 7:00:00,64.84,50.95
7/25/2022 8:00:00,65.69,51.24
7/25/2022 9:00:00,67.27,56.46
7/25/2022 10:00:00,68.01,55.53
7/25/2022 11:00:00,68.71,55.2
7/25/2022 12:00:00,69.67,55.24
7/25/2022 13:00:00,70.83,55.31
7/25/2022 14:00:00,72.35,55.62
7/25/2022 15:00:00,71.67,55.56
7/25/2022 16:00:00,72.39,55.83
7/25/2022 17:00:00,72.12,55.62
7/25/2022 18:00:00,72.34,55.9
7/25/2022 19:00:00,71.76,55.44
7/25/2022 20:00:00,71.02,56.66
7/25/2022 21:00:00,68.7,54.57
7/25/2022 22:00:00,67.33,53.13
7/25/2022 23:00:00,66.12,52.45
7/26/2022 0:00:00,65.04,51.84
7/26/2022 1:00:00,63.26,51.19
7/26/2022 2:00:00,62.43,TIME (0)
7/26/2022 3:00:00,62.13,50.36
7/26/2022 4:00:00,60.83,50.16
7/26/2022 5:00:00,59.51,49.87
7/26/2022 6:00:00,59.49,49.59
7/26/2022 7:00:00,59.62,50.05
7/26/2022 8:00:00,61.91,50.61
7/26/2022 9:00:00,66.47,56.73
7/26/2022 10:00:00,69.05,55.8
7/26/2022 11:00:00,70.06,57.27
7/26/2022 12:00:00,71.86,55.98
7/26/2022 13:00:00,70.71,55.17
7/26/2022 14:00:00,71.67,55.42
7/26/2022 15:00:00,72.69,55.53
7/26/2022 16:00:00,74.84,55.74
7/26/2022 17:00:00,75.69,56.32
7/26/2022 18:00:00,73.85,56.64
7/26/2022 19:00:00,73.53,55.53
7/26/2022 20:00:00,72.65,55.56
7/26/2022 21:00:00,71.8,55.27
7/26/2022 22:00:00,71.26,54.34
7/26/2022 23:00:00,70.5,53.65
7/27/2022 0:00:00,68.83,53.29
7/27/2022 1:00:00,68.21,52.65
7/27/2022 2:00:00,67.67,TIME (0)
7/27/2022 3:00:00,66.94,52.21
7/27/2022 4:00:00,65.03,51.69
7/27/2022 5:00:00,63.62,51.19
7/27/2022 6:00:00,63.32,50.76
7/27/2022 7:00:00,63.33,50.97
7/27/2022 8:00:00,66.4,52.52
7/27/2022 9:00:00,70.3,56.57
7/27/2022 10:00:00,71.87,55.81
7/27/2022 11:00:00,72.64,55.71
7/27/2022 12:00:00,75.32,56.28
7/27/2022 13:00:00,75.73,56.39
7/27/2022 14:00:00,76.49,57.18
7/27/2022 15:00:00,77.04,56.86
7/27/2022 16:00:00,77.61,57.15
7/27/2022 17:00:00,76.42,57.22
7/27/2022 18:00:00,76.67,57.54
7/27/2022 19:00:00,78.09,56.75
7/27/2022 20:00:00,76.29,55.81
7/27/2022 21:00:00,74.54,55.11
7/27/2022 22:00:00,74.78,57.24
7/27/2022 23:00:00,73.42,56.88
7/28/2022 0:00:00,71.93,56.41
7/28/2022 1:00:00,71.39,55.94
7/28/2022 2:00:00,71.21,TIME (0)
7/28/2022 3:00:00,70.58,55.62
7/28/2022 4:00:00,70.53,55.71
7/28/2022 5:00:00,70.38,55.4
7/28/2022 6:00:00,70.04,55.65
7/28/2022 7:00:00,70.52,56.48
7/28/2022 8:00:00,71.02,57.92
7/28/2022 9:00:00,71.86,56.1
7/28/2022 10:00:00,76.19,58.48
7/28/2022 11:00:00,80.67,57.54
7/28/2022 12:00:00,82.7,56.14
7/28/2022 13:00:00,76.42,56.14
7/28/2022 14:00:00,81.62,56.25
7/28/2022 15:00:00,84.2,56.43
7/28/2022 16:00:00,83.56,56.25
7/28/2022 17:00:00,82.97,56.17
7/28/2022 18:00:00,82.28,56.32
7/28/2022 19:00:00,82.44,55.78
7/28/2022 20:00:00,80.84,55.13
7/28/2022 21:00:00,78.27,53.85
7/28/2022 22:00:00,76.07,54.72
7/28/2022 23:00:00,74.26,53.96
7/29/2022 0:00:00,72.69,53.42
7/29/2022 1:00:00,70.15,53.04
7/29/2022 2:00:00,68.11,TIME (0)
7/29/2022 3:00:00,66.57,52.32
7/29/2022 4:00:00,64.72,52.07
7/29/2022 5:00:00,63.29,51.21
7/29/2022 6:00:00,62.71,50.83
7/29/2022 7:00:00,62.76,51.26
7/29/2022 8:00:00,65.76,52.43
7/29/2022 9:00:00,70.05,54.01
7/29/2022 10:00:00,73.13,55.81
7/29/2022 11:00:00,75.98,55.02
7/29/2022 12:00:00,77.71,54.27
7/29/2022 13:00:00,79.31,54.39
7/29/2022 14:00:00,79.77,54.9
7/29/2022 15:00:00,79.52,54.93
7/29/2022 16:00:00,80.2,55.08
7/29/2022 17:00:00,80.83,55.36
7/29/2022 18:00:00,80.68,55.26
7/29/2022 19:00:00,79.08,55.11
7/29/2022 20:00:00,77.54,54.39
7/29/2022 21:00:00,75.4,53.51
7/29/2022 22:00:00,73.65,54.52
7/29/2022 23:00:00,72.8,53.69
7/30/2022 0:00:00,70.82,53.44
7/30/2022 1:00:00,68.05,52.79
7/30/2022 2:00:00,66.25,52.29
7/30/2022 3:00:00,65.15,52.21
7/30/2022 4:00:00,63.22,51.46
7/30/2022 5:00:00,62.38,51.21
7/30/2022 6:00:00,61.49,50.86
7/30/2022 7:00:00,61.38,51.3
7/30/2022 8:00:00,64.78,51.69
7/30/2022 9:00:00,67.4,55.71
7/30/2022 10:00:00,69.74,56.14
7/30/2022 11:00:00,71.96,57.58
7/30/2022 12:00:00,72.35,57.9
7/30/2022 13:00:00,74.51,54.81
7/30/2022 14:00:00,77.9,56.1
7/30/2022 15:00:00,78.13,55.71
7/30/2022 16:00:00,79.81,55.4
7/30/2022 17:00:00,79.89,54.07
7/30/2022 18:00:00,80.17,54
7/30/2022 19:00:00,79.18,54
7/30/2022 20:00:00,77.87,53.1
7/30/2022 21:00:00,75.73,56.05
7/30/2022 22:00:00,74.36,52.23
7/30/2022 23:00:00,73.38,51.48
7/31/2022 0:00:00,72.82,51.19
7/31/2022 1:00:00,70.4,50.47
7/31/2022 2:00:00,68.59,TIME (0)
7/31/2022 3:00:00,67.3,50.18
7/31/2022 4:00:00,66.46,49.96
7/31/2022 5:00:00,66.04,50.04
7/31/2022 6:00:00,65.15,49.93
7/31/2022 7:00:00,66,50.76
7/31/2022 8:00:00,69.99,51.93
7/31/2022 9:00:00,73.29,53.26
7/31/2022 10:00:00,75.52,58.46
7/31/2022 11:00:00,77.86,54.99
7/31/2022 12:00:00,80.04,55.53
7/31/2022 13:00:00,80.1,55.92
7/31/2022 14:00:00,81.71,56.07
7/31/2022 15:00:00,81.19,55.87
7/31/2022 16:00:00,81.49,56.23
7/31/2022 17:00:00,81.77,55.98
7/31/2022 18:00:00,82.04,55.98
7/31/2022 19:00:00,80.88,55.67
7/31/2022 20:00:00,79.77,56.97
7/31/2022 21:00:00,78.49,53.15
7/31/2022 22:00:00,77.03,52.54
7/31/2022 23:00:00,74.75,51.73
8/1/2022 0:00:00,73.85,51.37
8/1/2022 1:00:00,72.11,50.5
8/1/2022 2:00:00,70.61,50.18
8/1/2022 3:00:00,69.57,50.32
8/1/2022 4:00:00,69.05,50.36
8/1/2022 5:00:00,68.17,50.18
8/1/2022 6:00:00,68.28,50.25
8/1/2022 7:00:00,68.31,51.51
8/1/2022 8:00:00,69.54,52.77
8/1/2022 9:00:00,73.58,58.28
8/1/2022 10:00:00,77.5,56.41
8/1/2022 11:00:00,79.94,55.42
8/1/2022 12:00:00,81.52,56.5
8/1/2022 13:00:00,80.84,58.08
8/1/2022 14:00:00,82.66,56.21
8/1/2022 15:00:00,84.32,56.32
8/1/2022 16:00:00,83.61,56.25
8/1/2022 17:00:00,82.36,56.39
8/1/2022 18:00:00,81.14,57.61
8/1/2022 19:00:00,80.33,60.42
8/1/2022 20:00:00,76.65,59.7
8/1/2022 21:00:00,76.37,58.48
8/1/2022 22:00:00,73.42,54.14
8/1/2022 23:00:00,72.72,52.52
8/2/2022 0:00:00,72.34,52.63
8/2/2022 1:00:00,72.43,52.27
8/2/2022 2:00:00,72.04,TIME (0)
8/2/2022 3:00:00,71.94,51.28
8/2/2022 4:00:00,69.94,51.53
8/2/2022 5:00:00,67.5,51.01
8/2/2022 6:00:00,66.9,50.86
8/2/2022 7:00:00,65.97,51.4
8/2/2022 8:00:00,66.7,51.96
8/2/2022 9:00:00,68.37,57.09
8/2/2022 10:00:00,70.78,60.08
8/2/2022 11:00:00,71.61,57.24
8/2/2022 12:00:00,75.63,54.18
8/2/2022 13:00:00,75.67,54.19
8/2/2022 14:00:00,76.29,53.87
8/2/2022 15:00:00,77.5,53.73
8/2/2022 16:00:00,78.52,53.65
8/2/2022 17:00:00,78.29,53.8
8/2/2022 18:00:00,79.6,54.05
8/2/2022 19:00:00,79.27,53.11
8/2/2022 20:00:00,77.76,52.27
8/2/2022 21:00:00,71.94,55.09
8/2/2022 22:00:00,69.65,55.02
8/2/2022 23:00:00,67.69,54.05
8/3/2022 0:00:00,65.92,53.73
8/3/2022 1:00:00,65.36,53.56
8/3/2022 2:00:00,64.75,TIME (0)
8/3/2022 3:00:00,64.35,53.02
8/3/2022 4:00:00,63.62,52.54
8/3/2022 5:00:00,62.4,52.32
8/3/2022 6:00:00,61.98,52.25
8/3/2022 7:00:00,62.13,52.52
8/3/2022 8:00:00,64.46,53.04
8/3/2022 9:00:00,68.07,52.9
8/3/2022 10:00:00,71.61,53.58
8/3/2022 11:00:00,74.78,54.25
8/3/2022 12:00:00,76.2,54.64
8/3/2022 13:00:00,73.94,54.97
8/3/2022 14:00:00,78.28,55.49
8/3/2022 15:00:00,84.8,56.17
8/3/2022 16:00:00,86.61,56.64
8/3/2022 17:00:00,85.06,55.63
8/3/2022 18:00:00,86.13,58.98
8/3/2022 19:00:00,84.23,58.41
8/3/2022 20:00:00,76.89,58.12
8/3/2022 21:00:00,74.82,60.35
8/3/2022 22:00:00,73.97,55.94
8/3/2022 23:00:00,72.9,54.54
8/4/2022 0:00:00,73.01,53.92
8/4/2022 1:00:00,72.2,53.42
8/4/2022 2:00:00,71.63,TIME (-1)
8/4/2022 3:00:00,71.46,53.49
8/4/2022 4:00:00,71.42,52.9
8/4/2022 5:00:00,71.12,52.97
8/4/2022 6:00:00,71.52,53.26
8/4/2022 7:00:00,72.01,54.27
8/4/2022 8:00:00,73.31,55.09
8/4/2022 9:00:00,75.35,60.3
8/4/2022 10:00:00,76.45,61.99
8/4/2022 11:00:00,78.53,58.05
8/4/2022 12:00:00,80.54,57.47
8/4/2022 13:00:00,81.91,57.25
8/4/2022 14:00:00,82.66,57.27
8/4/2022 15:00:00,76.77,57.56
8/4/2022 16:00:00,79.13,57.67
8/4/2022 17:00:00,76.92,57.52
8/4/2022 18:00:00,78.18,57.56
8/4/2022 19:00:00,78.6,57.49
